05/04/2022 15:37:14: File Created!
05/04/2022 15:37:14:174, robot_pos_w_timestamp, 1649169343288, 580.88, 303.88, 199.95, 2.3, 0.03, 3.02, tool_force, -0.44, -0.26, 0.01, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 26.76, 54.5, 1.44, -73.72, -1.75, 44.67, 76.71, tool_torque, 0.073, 0.265, 0.033, tool_momentum, 0.073, 0.265, 0.033, robot_mode, normal, 
05/04/2022 15:37:23:628, robot_pos_w_timestamp, 1649169352618, 566.96, 159.29, 248.81, 2.26, 0.05, 3.12, tool_force, 0.86, 0.23, -0.42, actual_rep, 1, curr_step, 24, track_size, 84, robot_vel, 49.99, joints_pos, 17.16, 43.51, -1.46, -86.2, -1.7, 47.83, 67.81, tool_torque, 0.217, -0.446, 0.508, tool_momentum, 0.229, -0.456, 0.51, robot_mode, normal, 
05/04/2022 15:37:23:777, robot_pos_w_timestamp, 1649169352768, 561.41, 153.73, 254.62, 2.26, 0.05, 3.12, tool_force, 1.43, 0.77, -0.44, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 67.47, joints_pos, 16.74, 42.23, -1.4, -87.49, -1.6, 47.92, 67.06, tool_torque, 0.263, -0.506, 0.476, tool_momentum, 0.273, -0.49, 0.472, robot_mode, normal, 
05/04/2022 15:37:23:927, robot_pos_w_timestamp, 1649169352917, 555.9, 149.74, 260.28, 2.26, 0.05, 3.12, tool_force, -0.53, 1.53, 1.07, actual_rep, 1, curr_step, 26, track_size, 84, robot_vel, 58.98, joints_pos, 16.37, 41.01, -1.24, -88.72, -1.56, 47.88, 66.68, tool_torque, 0.271, -0.209, 0.443, tool_momentum, 0.28, -0.226, 0.445, robot_mode, normal, 
05/04/2022 15:37:24:084, robot_pos_w_timestamp, 1649169353072, 550.65, 146.6, 266.2, 2.27, 0.05, 3.12, tool_force, 0.51, 0.45, 0.13, actual_rep, 1, curr_step, 27, track_size, 84, robot_vel, 57.09, joints_pos, 16.03, 39.84, -1.02, -89.78, -1.55, 48.03, 66.38, tool_torque, 0.097, -0.365, 0.449, tool_momentum, 0.089, -0.356, 0.449, robot_mode, normal, 
05/04/2022 15:37:24:230, robot_pos_w_timestamp, 1649169353223, 546.0, 144.35, 272.01, 2.27, 0.04, 3.12, tool_force, 0.69, 0.56, 0.1, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 51.48, joints_pos, 15.76, 38.74, -0.81, -90.69, -1.56, 48.17, 66.16, tool_torque, 0.108, -0.405, 0.439, tool_momentum, 0.114, -0.396, 0.439, robot_mode, normal, 
05/04/2022 15:37:24:385, robot_pos_w_timestamp, 1649169353372, 541.67, 142.71, 277.72, 2.27, 0.04, 3.11, tool_force, 0.74, 0.86, 0.31, actual_rep, 1, curr_step, 29, track_size, 84, robot_vel, 48.73, joints_pos, 15.57, 37.69, -0.63, -91.5, -1.59, 48.38, 66.01, tool_torque, 0.092, -0.364, 0.433, tool_momentum, 0.098, -0.356, 0.432, robot_mode, normal, 
05/04/2022 15:37:24:533, robot_pos_w_timestamp, 1649169353523, 537.33, 141.61, 283.5, 2.27, 0.04, 3.11, tool_force, 0.73, 1.04, 0.63, actual_rep, 1, curr_step, 30, track_size, 84, robot_vel, 47.84, joints_pos, 15.43, 36.69, -0.45, -92.24, -1.63, 48.65, 65.89, tool_torque, 0.107, -0.412, 0.438, tool_momentum, 0.102, -0.418, 0.439, robot_mode, normal, 
05/04/2022 15:37:24:687, robot_pos_w_timestamp, 1649169353675, 533.01, 141.06, 289.42, 2.27, 0.04, 3.11, tool_force, 0.66, 0.98, 0.7, actual_rep, 1, curr_step, 30, track_size, 84, robot_vel, 47.12, joints_pos, 15.36, 35.68, -0.28, -92.92, -1.65, 49.03, 65.85, tool_torque, 0.112, -0.38, 0.42, tool_momentum, 0.115, -0.379, 0.42, robot_mode, normal, 
05/04/2022 15:37:24:864, robot_pos_w_timestamp, 1649169353826, 529.7, 140.43, 293.16, 2.28, 0.04, 3.11, tool_force, 1.55, -0.79, -1.8, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 40.53, joints_pos, 15.31, 34.97, -0.2, -93.49, -1.65, 49.08, 65.79, tool_torque, 0.08, -0.383, 0.405, tool_momentum, 0.099, -0.373, 0.404, robot_mode, sine_overlay, 
05/04/2022 15:37:24:986, robot_pos_w_timestamp, 1649169353960, 529.64, 140.91, 292.13, 2.28, 0.04, 3.11, tool_force, 0.64, -0.16, -0.43, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 9.81, joints_pos, 15.31, 35.08, -0.14, -93.47, -1.65, 49.03, 65.81, tool_torque, 0.124, -0.172, 0.284, tool_momentum, 0.127, -0.156, 0.284, robot_mode, sine_overlay, 
05/04/2022 15:37:25:138, robot_pos_w_timestamp, 1649169354109, 528.97, 143.51, 298.17, 2.28, 0.04, 3.11, tool_force, -0.97, 1.17, 1.51, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 56.78, joints_pos, 15.38, 34.55, 0.1, -93.28, -1.65, 49.81, 65.93, tool_torque, -0.01, 0.136, 0.108, tool_momentum, -0.018, 0.142, 0.106, robot_mode, sine_overlay, 
05/04/2022 15:37:25:287, robot_pos_w_timestamp, 1649169354258, 527.25, 143.53, 299.35, 2.28, 0.04, 3.12, tool_force, -1.22, 0.92, 1.54, actual_rep, 1, curr_step, 32, track_size, 84, robot_vel, 13.54, joints_pos, 15.42, 34.31, 0.13, -93.5, -1.69, 50.01, 65.94, tool_torque, -0.037, 0.19, 0.135, tool_momentum, -0.041, 0.184, 0.135, robot_mode, sine_overlay, 
05/04/2022 15:37:25:440, robot_pos_w_timestamp, 1649169354407, 522.08, 141.44, 304.03, 2.28, 0.04, 3.12, tool_force, 0.05, 1.48, 0.31, actual_rep, 1, curr_step, 33, track_size, 84, robot_vel, 66.26, joints_pos, 15.36, 33.29, 0.12, -94.37, -1.77, 50.41, 65.85, tool_torque, 0.123, -0.17, 0.298, tool_momentum, 0.121, -0.175, 0.299, robot_mode, sine_overlay, 
05/04/2022 15:37:25:596, robot_pos_w_timestamp, 1649169354555, 515.0, 138.71, 306.15, 2.28, 0.04, 3.12, tool_force, 0.28, 1.23, 0.52, actual_rep, 1, curr_step, 33, track_size, 84, robot_vel, 49.48, joints_pos, 15.25, 32.21, 0.18, -95.8, -1.79, 49.83, 65.68, tool_torque, 0.37, -0.19, 0.42, tool_momentum, 0.352, -0.197, 0.419, robot_mode, sine_overlay, 
05/04/2022 15:37:25:741, robot_pos_w_timestamp, 1649169354706, 512.52, 141.22, 312.84, 2.29, 0.03, 3.11, tool_force, 0.69, -0.53, -0.74, actual_rep, 1, curr_step, 34, track_size, 84, robot_vel, 49.06, joints_pos, 15.27, 31.38, 0.53, -95.97, -1.72, 50.22, 65.68, tool_torque, -0.067, -0.221, 0.275, tool_momentum, -0.072, -0.206, 0.275, robot_mode, sine_overlay, 
05/04/2022 15:37:25:896, robot_pos_w_timestamp, 1649169354853, 513.01, 146.77, 318.0, 2.29, 0.03, 3.11, tool_force, -0.82, 0.2, 1.4, actual_rep, 1, curr_step, 35, track_size, 84, robot_vel, 58.6, joints_pos, 15.52, 31.22, 0.88, -95.31, -1.72, 51.27, 65.95, tool_torque, -0.103, 0.149, 0.041, tool_momentum, -0.099, 0.149, 0.042, robot_mode, sine_overlay, 
05/04/2022 15:37:26:042, robot_pos_w_timestamp, 1649169355003, 512.03, 150.58, 322.55, 2.3, 0.03, 3.12, tool_force, -0.95, -0.44, 0.2, actual_rep, 1, curr_step, 35, track_size, 84, robot_vel, 32.27, joints_pos, 15.88, 30.94, 0.98, -94.97, -1.9, 52.27, 66.28, tool_torque, -0.283, 0.253, -0.014, tool_momentum, -0.284, 0.246, -0.014, robot_mode, sine_overlay, 
05/04/2022 15:37:26:192, robot_pos_w_timestamp, 1649169355152, 509.27, 147.13, 320.95, 2.3, 0.03, 3.12, tool_force, 0.75, 0.24, -0.48, actual_rep, 1, curr_step, 36, track_size, 84, robot_vel, 37.18, joints_pos, 15.86, 30.71, 0.7, -95.64, -1.94, 52.07, 66.09, tool_torque, 0.063, -0.021, 0.236, tool_momentum, 0.057, -0.02, 0.236, robot_mode, sine_overlay, 
05/04/2022 15:37:26:343, robot_pos_w_timestamp, 1649169355304, 501.49, 147.43, 325.56, 2.3, 0.03, 3.13, tool_force, 2.3, 2.21, 0.67, actual_rep, 1, curr_step, 37, track_size, 84, robot_vel, 74.85, joints_pos, 15.82, 29.47, 1.06, -96.81, -1.86, 52.24, 65.88, tool_torque, 0.21, -0.137, 0.287, tool_momentum, 0.198, -0.066, 0.287, robot_mode, sine_overlay, 
05/04/2022 15:37:26:495, robot_pos_w_timestamp, 1649169355453, 498.58, 149.58, 327.79, 2.3, 0.03, 3.12, tool_force, -2.22, 0.39, 0.84, actual_rep, 1, curr_step, 37, track_size, 84, robot_vel, 14.8, joints_pos, 15.95, 29.0, 1.25, -97.2, -1.84, 52.07, 66.16, tool_torque, -0.015, 0.458, 0.014, tool_momentum, -0.023, 0.446, 0.015, robot_mode, sine_overlay, 
05/04/2022 15:37:26:647, robot_pos_w_timestamp, 1649169355586, 498.93, 150.34, 327.16, 2.3, 0.03, 3.12, tool_force, -0.72, -0.61, 0.69, actual_rep, 1, curr_step, 37, track_size, 84, robot_vel, 15.26, joints_pos, 16.02, 29.12, 1.26, -97.1, -1.86, 52.13, 66.15, tool_torque, -0.182, 0.254, 0.066, tool_momentum, -0.21, 0.333, 0.067, robot_mode, normal, 
05/04/2022 15:37:26:800, robot_pos_w_timestamp, 1649169355735, 496.19, 153.48, 333.72, 2.31, 0.03, 3.12, tool_force, -2.84, 0.63, 0.92, actual_rep, 1, curr_step, 38, track_size, 84, robot_vel, 57.74, joints_pos, 16.23, 28.34, 1.52, -97.18, -1.88, 52.78, 66.12, tool_torque, -0.072, 0.481, 0.093, tool_momentum, -0.069, 0.491, 0.091, robot_mode, normal, 
05/04/2022 15:37:26:948, robot_pos_w_timestamp, 1649169355884, 491.59, 158.77, 338.76, 2.32, 0.03, 3.12, tool_force, -1.19, -0.04, -0.04, actual_rep, 1, curr_step, 39, track_size, 84, robot_vel, 64.77, joints_pos, 16.65, 27.54, 1.86, -97.57, -1.98, 52.94, 66.45, tool_torque, -0.231, 0.257, 0.0040, tool_momentum, -0.244, 0.252, 0.0040, robot_mode, normal, 
05/04/2022 15:37:27:100, robot_pos_w_timestamp, 1649169356036, 487.4, 164.73, 343.06, 2.33, 0.03, 3.11, tool_force, -1.15, -0.04, -0.05, actual_rep, 1, curr_step, 40, track_size, 84, robot_vel, 53.01, joints_pos, 17.23, 26.85, 2.08, -97.89, -1.98, 52.98, 66.92, tool_torque, -0.171, 0.316, -0.023, tool_momentum, -0.159, 0.312, -0.023, robot_mode, normal, 
05/04/2022 15:37:27:251, robot_pos_w_timestamp, 1649169356182, 483.67, 170.53, 346.65, 2.33, 0.03, 3.1, tool_force, -1.75, 0.87, 0.49, actual_rep, 1, curr_step, 41, track_size, 84, robot_vel, 53.92, joints_pos, 17.82, 26.29, 2.24, -98.15, -1.92, 52.98, 67.43, tool_torque, -0.021, 0.328, -0.036, tool_momentum, -0.013, 0.325, -0.036, robot_mode, normal, 
05/04/2022 15:37:27:400, robot_pos_w_timestamp, 1649169356331, 480.19, 176.32, 349.72, 2.33, 0.03, 3.1, tool_force, -1.09, 0.46, 0.12, actual_rep, 1, curr_step, 42, track_size, 84, robot_vel, 48.18, joints_pos, 18.41, 25.81, 2.4, -98.35, -1.9, 52.98, 67.98, tool_torque, -0.07, 0.244, -0.0090, tool_momentum, -0.075, 0.248, -0.0090, robot_mode, normal, 
05/04/2022 15:37:27:551, robot_pos_w_timestamp, 1649169356479, 476.79, 182.06, 352.45, 2.33, 0.03, 3.09, tool_force, -1.11, 0.16, -0.09, actual_rep, 1, curr_step, 43, track_size, 84, robot_vel, 47.76, joints_pos, 18.97, 25.4, 2.59, -98.52, -1.9, 52.98, 68.67, tool_torque, -0.081, 0.26, -0.0020, tool_momentum, -0.066, 0.254, 0.0, robot_mode, normal, 
05/04/2022 15:37:27:698, robot_pos_w_timestamp, 1649169356627, 473.71, 187.83, 354.69, 2.33, 0.03, 3.09, tool_force, -1.11, 0.46, 0.06, actual_rep, 1, curr_step, 44, track_size, 84, robot_vel, 47.42, joints_pos, 19.55, 25.07, 2.76, -98.64, -1.89, 52.98, 69.44, tool_torque, -0.055, 0.28, -0.02, tool_momentum, -0.059, 0.284, -0.02, robot_mode, normal, 
05/04/2022 15:37:27:852, robot_pos_w_timestamp, 1649169356777, 470.83, 193.64, 356.52, 2.33, 0.03, 3.09, tool_force, -1.33, 0.31, 0.21, actual_rep, 1, curr_step, 45, track_size, 84, robot_vel, 40.98, joints_pos, 20.14, 24.82, 2.92, -98.71, -1.88, 52.98, 70.34, tool_torque, -0.108, 0.296, -0.054, tool_momentum, -0.105, 0.3, -0.055, robot_mode, normal, 
05/04/2022 15:37:27:999, robot_pos_w_timestamp, 1649169356924, 468.17, 199.34, 358.1, 2.32, 0.03, 3.08, tool_force, -1.18, 0.74, 0.33, actual_rep, 1, curr_step, 46, track_size, 84, robot_vel, 41.01, joints_pos, 20.73, 24.63, 3.04, -98.74, -1.88, 52.98, 71.31, tool_torque, 0.0010, 0.262, -0.043, tool_momentum, -0.0040, 0.258, -0.042, robot_mode, normal, 
05/04/2022 15:37:28:151, robot_pos_w_timestamp, 1649169357074, 465.86, 205.12, 359.13, 2.32, 0.03, 3.08, tool_force, -1.04, -0.31, -0.29, actual_rep, 1, curr_step, 47, track_size, 84, robot_vel, 45.35, joints_pos, 21.37, 24.52, 3.12, -98.73, -1.89, 52.88, 72.38, tool_torque, -0.012, 0.319, -0.058, tool_momentum, -0.0050, 0.311, -0.058, robot_mode, normal, 
05/04/2022 15:37:28:300, robot_pos_w_timestamp, 1649169357222, 463.98, 210.84, 359.6, 2.31, 0.03, 3.07, tool_force, -1.26, -0.15, 0.18, actual_rep, 1, curr_step, 49, track_size, 84, robot_vel, 39.6, joints_pos, 22.01, 24.5, 3.14, -98.69, -1.92, 52.71, 73.5, tool_torque, 0.031, 0.425, -0.08, tool_momentum, 0.036, 0.415, -0.08, robot_mode, normal, 
05/04/2022 15:37:28:451, robot_pos_w_timestamp, 1649169357372, 463.37, 216.54, 358.46, 2.3, 0.03, 3.07, tool_force, -0.72, -0.22, 0.1, actual_rep, 1, curr_step, 52, track_size, 84, robot_vel, 39.37, joints_pos, 22.7, 24.79, 3.11, -98.46, -2.11, 52.48, 74.64, tool_torque, -0.0070, 0.472, -0.103, tool_momentum, -0.018, 0.465, -0.103, robot_mode, normal, 
05/04/2022 15:37:28:611, robot_pos_w_timestamp, 1649169357520, 464.93, 222.27, 356.27, 2.3, 0.03, 3.07, tool_force, -0.54, -1.2, -0.6, actual_rep, 1, curr_step, 55, track_size, 84, robot_vel, 44.27, joints_pos, 23.43, 25.42, 2.89, -97.88, -2.3, 52.43, 75.41, tool_torque, -0.196, 0.567, -0.161, tool_momentum, -0.194, 0.577, -0.161, robot_mode, normal, 
05/04/2022 15:37:28:754, robot_pos_w_timestamp, 1649169357669, 467.93, 224.15, 356.41, 2.3, 0.03, 3.07, tool_force, -1.01, 0.39, 0.64, actual_rep, 1, curr_step, 58, track_size, 84, robot_vel, 21.61, joints_pos, 23.92, 25.83, 2.37, -97.21, -2.2, 52.79, 75.48, tool_torque, -0.082, 0.318, 0.0060, tool_momentum, -0.074, 0.304, 0.0090, robot_mode, normal, 
05/04/2022 15:37:28:904, robot_pos_w_timestamp, 1649169357817, 467.04, 223.67, 356.84, 2.3, 0.03, 3.07, tool_force, -0.57, 0.0, -0.15, actual_rep, 1, curr_step, 60, track_size, 84, robot_vel, 8.24, joints_pos, 24.09, 25.66, 2.14, -97.4, -2.08, 52.7, 75.38, tool_torque, -0.026, 0.242, 0.136, tool_momentum, -0.027, 0.24, 0.136, robot_mode, normal, 
05/04/2022 15:37:29:055, robot_pos_w_timestamp, 1649169357969, 466.51, 223.72, 356.95, 2.3, 0.03, 3.07, tool_force, -0.25, -0.11, -0.23, actual_rep, 1, curr_step, 63, track_size, 84, robot_vel, 1.39, joints_pos, 24.12, 25.59, 2.13, -97.49, -2.05, 52.65, 75.36, tool_torque, -0.011, 0.216, 0.151, tool_momentum, -0.0070, 0.218, 0.151, robot_mode, normal, 
05/04/2022 15:37:29:223, robot_pos_w_timestamp, 1649169358117, 466.61, 223.83, 356.82, 2.3, 0.03, 3.07, tool_force, -0.25, 0.64, 0.29, actual_rep, 1, curr_step, 66, track_size, 84, robot_vel, 1.55, joints_pos, 24.13, 25.62, 2.13, -97.46, -2.03, 52.64, 75.36, tool_torque, 0.0010, 0.183, 0.164, tool_momentum, -0.0020, 0.181, 0.164, robot_mode, normal, 
05/04/2022 15:37:29:353, robot_pos_w_timestamp, 1649169358267, 466.72, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, -0.15, -0.3, 0.02, actual_rep, 1, curr_step, 68, track_size, 84, robot_vel, 1.16, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.03, 52.65, 75.36, tool_torque, -0.058, 0.152, 0.167, tool_momentum, -0.057, 0.15, 0.167, robot_mode, normal, 
05/04/2022 15:37:29:508, robot_pos_w_timestamp, 1649169358414, 466.72, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, -0.02, -0.09, 0.07, actual_rep, 1, curr_step, 71, track_size, 84, robot_vel, 0.17, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.03, 52.65, 75.35, tool_torque, -0.023, 0.129, 0.17, tool_momentum, -0.021, 0.128, 0.17, robot_mode, normal, 
05/04/2022 15:37:29:654, robot_pos_w_timestamp, 1649169358563, 466.72, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, 0.02, 0.06, 0.12, actual_rep, 1, curr_step, 73, track_size, 84, robot_vel, 0.09, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.03, 52.65, 75.35, tool_torque, -0.021, 0.137, 0.169, tool_momentum, -0.021, 0.137, 0.169, robot_mode, normal, 
05/04/2022 15:37:29:808, robot_pos_w_timestamp, 1649169358710, 466.72, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, -0.03, -0.03, 0.12, actual_rep, 1, curr_step, 76, track_size, 84, robot_vel, 0.03, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.03, 52.65, 75.35, tool_torque, -0.031, 0.141, 0.168, tool_momentum, -0.031, 0.141, 0.168, robot_mode, normal, 
05/04/2022 15:37:29:953, robot_pos_w_timestamp, 1649169358861, 466.72, 223.86, 356.74, 2.3, 0.03, 3.07, tool_force, -0.04, -0.06, 0.08, actual_rep, 1, curr_step, 78, track_size, 84, robot_vel, 0.01, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.035, 0.143, 0.167, tool_momentum, -0.036, 0.143, 0.167, robot_mode, normal, 
05/04/2022 15:37:30:109, robot_pos_w_timestamp, 1649169359010, 466.72, 223.86, 356.74, 2.3, 0.03, 3.07, tool_force, -0.03, -0.04, 0.1, actual_rep, 1, curr_step, 81, track_size, 84, robot_vel, 0.03, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.031, 0.142, 0.167, tool_momentum, -0.031, 0.142, 0.167, robot_mode, normal, 
05/04/2022 15:37:30:261, robot_pos_w_timestamp, 1649169359159, 466.72, 223.86, 356.74, 2.3, 0.03, 3.07, tool_force, -0.03, -0.01, 0.1, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.031, 0.144, 0.166, tool_momentum, -0.031, 0.146, 0.166, robot_mode, normal, 
05/04/2022 15:37:30:427, robot_pos_w_timestamp, 1649169359311, 466.72, 223.86, 356.74, 2.3, 0.03, 3.07, tool_force, -0.03, -0.04, 0.1, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.033, 0.143, 0.166, tool_momentum, -0.032, 0.143, 0.166, robot_mode, normal, 
05/04/2022 15:37:30:607, robot_pos_w_timestamp, 1649169359459, 466.72, 223.86, 356.74, 2.3, 0.03, 3.07, tool_force, -0.04, -0.02, 0.08, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.03, 0.147, 0.166, tool_momentum, -0.03, 0.147, 0.166, robot_mode, normal, 
05/04/2022 15:37:30:708, robot_pos_w_timestamp, 1649169359607, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.07, -0.04, 0.08, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.0, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.034, 0.15, 0.165, tool_momentum, -0.033, 0.15, 0.165, robot_mode, normal, 
05/04/2022 15:37:30:864, robot_pos_w_timestamp, 1649169359758, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.04, -0.02, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.0, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.029, 0.145, 0.164, tool_momentum, -0.029, 0.145, 0.164, robot_mode, normal, 
05/04/2022 15:37:31:032, robot_pos_w_timestamp, 1649169359917, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.06, -0.05, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.02, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.032, 0.149, 0.163, tool_momentum, -0.032, 0.149, 0.163, robot_mode, normal, 
05/04/2022 15:37:31:170, robot_pos_w_timestamp, 1649169360059, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.05, -0.02, 0.06, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.03, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.026, 0.156, 0.158, tool_momentum, -0.026, 0.156, 0.158, robot_mode, normal, 
05/04/2022 15:37:31:322, robot_pos_w_timestamp, 1649169360205, 466.72, 223.85, 356.75, 2.3, 0.03, 3.07, tool_force, -0.11, -0.01, 0.11, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.23, joints_pos, 24.12, 25.64, 2.13, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.019, 0.164, 0.154, tool_momentum, -0.018, 0.164, 0.154, robot_mode, normal, 
05/04/2022 15:37:31:508, robot_pos_w_timestamp, 1649169360356, 466.65, 223.82, 356.76, 2.3, 0.03, 3.07, tool_force, -0.11, 0.03, 0.14, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.65, joints_pos, 24.13, 25.63, 2.13, -97.46, -2.02, 52.65, 75.35, tool_torque, -0.023, 0.159, 0.169, tool_momentum, -0.022, 0.159, 0.169, robot_mode, normal, 
05/04/2022 15:37:31:620, robot_pos_w_timestamp, 1649169360503, 466.64, 223.69, 356.97, 2.3, 0.03, 3.07, tool_force, -0.08, 0.12, 0.14, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 1.65, joints_pos, 24.13, 25.6, 2.11, -97.46, -2.02, 52.66, 75.34, tool_torque, -0.026, 0.162, 0.179, tool_momentum, -0.024, 0.162, 0.179, robot_mode, normal, 
05/04/2022 15:37:31:769, robot_pos_w_timestamp, 1649169360653, 467.09, 223.75, 356.66, 2.3, 0.03, 3.07, tool_force, 0.02, -0.18, -0.11, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 5.16, joints_pos, 24.13, 25.68, 2.1, -97.4, -2.03, 52.66, 75.34, tool_torque, -0.046, 0.137, 0.174, tool_momentum, -0.039, 0.136, 0.174, robot_mode, normal, 
05/04/2022 15:37:31:925, robot_pos_w_timestamp, 1649169360800, 466.98, 223.98, 356.04, 2.3, 0.03, 3.07, tool_force, -0.24, -0.69, -0.19, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 8.92, joints_pos, 24.14, 25.73, 2.11, -97.43, -2.03, 52.62, 75.34, tool_torque, -0.137, 0.203, 0.136, tool_momentum, -0.138, 0.199, 0.136, robot_mode, normal, 
05/04/2022 15:37:32:077, robot_pos_w_timestamp, 1649169360950, 464.37, 222.16, 356.47, 2.3, 0.03, 3.07, tool_force, 0.05, -0.57, -0.99, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 20.23, joints_pos, 24.12, 25.29, 2.06, -98.01, -2.0, 52.41, 75.34, tool_torque, -0.0040, 0.126, 0.168, tool_momentum, 0.035, 0.132, 0.169, robot_mode, normal, 
05/04/2022 15:37:32:222, robot_pos_w_timestamp, 1649169361099, 462.97, 219.55, 358.25, 2.3, 0.03, 3.07, tool_force, 0.25, 1.85, 0.71, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 27.81, joints_pos, 23.92, 24.83, 1.99, -98.39, -1.79, 52.38, 74.98, tool_torque, 0.296, -0.074, 0.325, tool_momentum, 0.281, -0.068, 0.324, robot_mode, normal, 
05/04/2022 15:37:32:371, robot_pos_w_timestamp, 1649169361248, 462.87, 213.71, 359.54, 2.31, 0.03, 3.07, tool_force, 1.01, 0.5, -0.05, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 40.25, joints_pos, 23.35, 24.46, 1.92, -98.73, -1.53, 52.52, 73.79, tool_torque, 0.071, -0.334, 0.414, tool_momentum, 0.072, -0.362, 0.416, robot_mode, normal, 
05/04/2022 15:37:32:520, robot_pos_w_timestamp, 1649169361397, 464.58, 208.1, 359.42, 2.31, 0.03, 3.08, tool_force, 1.04, 0.7, -0.22, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 40.37, joints_pos, 22.61, 24.44, 2.0, -98.79, -1.49, 52.73, 72.64, tool_torque, 0.097, -0.403, 0.452, tool_momentum, 0.093, -0.396, 0.45, robot_mode, normal, 
05/04/2022 15:37:32:674, robot_pos_w_timestamp, 1649169361546, 466.52, 202.2, 358.79, 2.32, 0.03, 3.08, tool_force, 0.9, 0.76, -0.08, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 38.68, joints_pos, 21.86, 24.47, 2.08, -98.85, -1.5, 52.81, 71.6, tool_torque, 0.128, -0.424, 0.49, tool_momentum, 0.134, -0.435, 0.491, robot_mode, normal, 
05/04/2022 15:37:32:821, robot_pos_w_timestamp, 1649169361696, 468.96, 196.31, 357.5, 2.33, 0.03, 3.08, tool_force, 0.79, 0.39, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.39, joints_pos, 21.15, 24.61, 2.08, -98.85, -1.54, 52.86, 70.62, tool_torque, 0.055, -0.365, 0.488, tool_momentum, 0.063, -0.361, 0.487, robot_mode, normal, 
05/04/2022 15:37:32:975, robot_pos_w_timestamp, 1649169361844, 471.63, 190.6, 355.93, 2.33, 0.03, 3.09, tool_force, 1.02, 0.43, 0.55, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.83, joints_pos, 20.46, 24.82, 2.07, -98.8, -1.61, 52.87, 69.71, tool_torque, 0.03, -0.272, 0.478, tool_momentum, 0.018, -0.267, 0.477, robot_mode, normal, 
