06/04/2022 14:41:55: File Created!
06/04/2022 14:41:55:252, robot_pos_w_timestamp, 1649252427225, 588.17, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.84, -0.1, 0.27, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 0.08, joints_pos, 38.27, 57.25, -17.42, -67.56, 19.28, 54.78, 65.62, tool_torque, -0.01, 0.074, 0.031, tool_momentum, -0.013, 0.074, 0.031, robot_mode, normal, 
06/04/2022 14:42:05:316, robot_pos_w_timestamp, 1649252437124, 544.09, 210.53, 253.63, 2.24, -0.01, -3.14, tool_force, -1.24, 0.9, 0.85, actual_rep, 1, curr_step, 23, track_size, 77, robot_vel, 43.53, joints_pos, 35.24, 45.01, -21.09, -85.92, 19.42, 53.12, 59.43, tool_torque, 0.356, 0.084, 0.233, tool_momentum, 0.365, 0.079, 0.233, robot_mode, normal, 
06/04/2022 14:42:05:568, robot_pos_w_timestamp, 1649252437293, 537.62, 209.23, 256.94, 2.24, -0.02, -3.14, tool_force, -1.38, 0.99, 0.79, actual_rep, 1, curr_step, 23, track_size, 77, robot_vel, 45.04, joints_pos, 35.29, 43.95, -20.86, -87.2, 19.34, 52.92, 59.41, tool_torque, 0.341, 0.134, 0.21, tool_momentum, 0.333, 0.132, 0.21, robot_mode, normal, 
06/04/2022 14:42:05:697, robot_pos_w_timestamp, 1649252437457, 531.21, 208.17, 260.66, 2.24, -0.02, -3.14, tool_force, -1.26, 1.09, 0.73, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 43.01, joints_pos, 35.41, 42.87, -20.69, -88.44, 19.29, 52.74, 59.41, tool_torque, 0.326, 0.167, 0.195, tool_momentum, 0.334, 0.169, 0.195, robot_mode, normal, 
06/04/2022 14:42:05:800, robot_pos_w_timestamp, 1649252437607, 525.39, 207.35, 265.07, 2.24, -0.03, 3.14, tool_force, -1.46, 0.81, 0.18, actual_rep, 1, curr_step, 25, track_size, 77, robot_vel, 51.77, joints_pos, 35.59, 41.78, -20.61, -89.56, 19.24, 52.6, 59.42, tool_torque, 0.252, 0.184, 0.163, tool_momentum, 0.253, 0.189, 0.162, robot_mode, normal, 
06/04/2022 14:42:06:003, robot_pos_w_timestamp, 1649252437756, 520.15, 206.83, 270.55, 2.24, -0.03, 3.14, tool_force, -1.54, 0.63, 0.22, actual_rep, 1, curr_step, 27, track_size, 77, robot_vel, 55.36, joints_pos, 35.85, 40.53, -20.58, -90.66, 19.02, 52.46, 59.42, tool_torque, 0.202, 0.161, 0.186, tool_momentum, 0.201, 0.157, 0.187, robot_mode, sine_overlay, 
06/04/2022 14:42:06:157, robot_pos_w_timestamp, 1649252437890, 516.97, 206.23, 273.49, 2.25, -0.03, 3.13, tool_force, 0.01, -1.06, -1.57, actual_rep, 1, curr_step, 27, track_size, 77, robot_vel, 48.71, joints_pos, 35.95, 39.98, -20.54, -91.22, 18.9, 52.21, 59.39, tool_torque, 0.405, 0.264, 0.209, tool_momentum, 0.394, 0.185, 0.215, robot_mode, sine_overlay, 
06/04/2022 14:42:06:313, robot_pos_w_timestamp, 1649252438041, 517.73, 207.58, 273.16, 2.25, -0.03, 3.13, tool_force, -2.21, 1.7, 1.95, actual_rep, 1, curr_step, 27, track_size, 77, robot_vel, 13.27, joints_pos, 35.96, 40.11, -20.46, -90.98, 18.88, 52.15, 59.32, tool_torque, 0.216, 0.024, 0.281, tool_momentum, 0.173, 0.011, 0.282, robot_mode, sine_overlay, 
06/04/2022 14:42:06:412, robot_pos_w_timestamp, 1649252438188, 518.19, 209.48, 278.27, 2.26, -0.03, 3.13, tool_force, -1.59, 0.19, 0.39, actual_rep, 1, curr_step, 27, track_size, 77, robot_vel, 36.93, joints_pos, 36.15, 39.71, -20.46, -90.74, 18.43, 52.6, 59.48, tool_torque, -0.075, 0.117, 0.098, tool_momentum, -0.09, 0.104, 0.097, robot_mode, sine_overlay, 
06/04/2022 14:42:06:619, robot_pos_w_timestamp, 1649252438339, 516.76, 208.86, 277.98, 2.26, -0.02, 3.13, tool_force, -0.76, 0.01, 0.36, actual_rep, 1, curr_step, 28, track_size, 77, robot_vel, 18.08, joints_pos, 36.21, 39.6, -20.47, -91.01, 18.23, 52.57, 59.43, tool_torque, 0.092, 0.018, 0.195, tool_momentum, 0.098, 0.022, 0.198, robot_mode, sine_overlay, 
06/04/2022 14:42:06:713, robot_pos_w_timestamp, 1649252438492, 512.42, 206.33, 283.56, 2.27, -0.02, 3.13, tool_force, -1.49, 1.88, 1.21, actual_rep, 1, curr_step, 29, track_size, 77, robot_vel, 57.33, joints_pos, 36.42, 38.5, -20.55, -91.91, 17.36, 52.55, 59.21, tool_torque, 0.282, 0.197, 0.243, tool_momentum, 0.255, 0.198, 0.241, robot_mode, sine_overlay, 
06/04/2022 14:42:06:927, robot_pos_w_timestamp, 1649252438668, 506.21, 204.49, 288.73, 2.28, -0.01, 3.12, tool_force, -0.48, 0.49, 0.35, actual_rep, 1, curr_step, 29, track_size, 77, robot_vel, 41.67, joints_pos, 36.7, 37.13, -20.47, -93.28, 16.58, 51.76, 59.02, tool_torque, 0.272, -0.024, 0.348, tool_momentum, 0.266, -0.035, 0.349, robot_mode, sine_overlay, 
06/04/2022 14:42:07:059, robot_pos_w_timestamp, 1649252438828, 507.0, 208.72, 295.88, 2.3, 0.0, 3.12, tool_force, -1.28, 0.02, 0.81, actual_rep, 1, curr_step, 30, track_size, 77, robot_vel, 54.4, joints_pos, 37.03, 36.61, -20.31, -92.77, 15.77, 52.14, 59.34, tool_torque, -0.058, 0.14, 0.079, tool_momentum, -0.06, 0.142, 0.079, robot_mode, sine_overlay, 
06/04/2022 14:42:07:194, robot_pos_w_timestamp, 1649252438969, 509.6, 214.1, 301.31, 2.3, 0.01, 3.12, tool_force, -1.24, -0.4, 0.42, actual_rep, 1, curr_step, 31, track_size, 77, robot_vel, 50.43, joints_pos, 37.37, 36.63, -20.27, -91.73, 15.11, 53.08, 59.85, tool_torque, -0.172, 0.132, -0.0050, tool_momentum, -0.175, 0.129, -0.0050, robot_mode, sine_overlay, 
06/04/2022 14:42:07:366, robot_pos_w_timestamp, 1649252439134, 509.08, 215.79, 306.05, 2.31, 0.01, 3.13, tool_force, -1.35, 0.64, 1.28, actual_rep, 1, curr_step, 31, track_size, 77, robot_vel, 28.32, joints_pos, 37.76, 36.29, -20.45, -91.53, 14.45, 53.73, 60.1, tool_torque, 0.0020, 0.24, -0.026, tool_momentum, 0.0070, 0.239, -0.026, robot_mode, sine_overlay, 
06/04/2022 14:42:07:529, robot_pos_w_timestamp, 1649252439284, 503.76, 212.04, 306.9, 2.31, 0.01, 3.13, tool_force, -2.04, 1.27, 0.69, actual_rep, 1, curr_step, 32, track_size, 77, robot_vel, 43.04, joints_pos, 37.9, 35.47, -20.58, -92.79, 14.18, 53.21, 60.05, tool_torque, 0.209, 0.448, 0.118, tool_momentum, 0.202, 0.457, 0.118, robot_mode, sine_overlay, 
06/04/2022 14:42:07:687, robot_pos_w_timestamp, 1649252439431, 499.3, 211.96, 313.62, 2.32, 0.02, 3.12, tool_force, -1.69, 0.89, 0.6, actual_rep, 1, curr_step, 33, track_size, 77, robot_vel, 65.23, joints_pos, 38.14, 34.25, -20.44, -93.54, 13.67, 52.99, 60.37, tool_torque, 0.048, 0.309, -0.0020, tool_momentum, 0.0010, 0.352, -0.011, robot_mode, sine_overlay, 
06/04/2022 14:42:07:861, robot_pos_w_timestamp, 1649252439594, 498.74, 215.32, 314.93, 2.32, 0.02, 3.12, tool_force, -0.93, -0.14, 0.9, actual_rep, 1, curr_step, 33, track_size, 77, robot_vel, 23.08, joints_pos, 38.35, 34.2, -20.29, -93.37, 13.52, 53.09, 60.79, tool_torque, -0.063, 0.167, -0.0090, tool_momentum, -0.065, 0.169, -0.0090, robot_mode, sine_overlay, 
06/04/2022 14:42:07:985, robot_pos_w_timestamp, 1649252439727, 499.85, 216.25, 314.54, 2.32, 0.02, 3.12, tool_force, -1.84, -0.86, 1.69, actual_rep, 1, curr_step, 33, track_size, 77, robot_vel, 18.57, joints_pos, 38.39, 34.38, -20.32, -93.12, 13.54, 53.16, 60.84, tool_torque, -0.181, 0.237, -0.024, tool_momentum, -0.16, 0.212, -0.022, robot_mode, normal, 
06/04/2022 14:42:08:175, robot_pos_w_timestamp, 1649252439875, 499.59, 217.67, 320.82, 2.32, 0.02, 3.11, tool_force, -1.74, 0.22, 0.96, actual_rep, 1, curr_step, 34, track_size, 77, robot_vel, 35.24, joints_pos, 38.6, 33.87, -20.4, -92.85, 13.3, 53.85, 61.18, tool_torque, -0.103, 0.375, -0.074, tool_momentum, -0.108, 0.405, -0.076, robot_mode, normal, 
06/04/2022 14:42:08:354, robot_pos_w_timestamp, 1649252440034, 498.37, 220.72, 327.0, 2.32, 0.02, 3.11, tool_force, -0.81, -0.64, 0.44, actual_rep, 1, curr_step, 35, track_size, 77, robot_vel, 42.85, joints_pos, 38.94, 33.32, -20.39, -92.66, 13.01, 54.39, 61.74, tool_torque, -0.235, 0.207, -0.066, tool_momentum, -0.234, 0.22, -0.068, robot_mode, normal, 
06/04/2022 14:42:08:477, robot_pos_w_timestamp, 1649252440187, 496.81, 224.26, 332.86, 2.32, 0.02, 3.11, tool_force, -0.85, -0.15, 1.01, actual_rep, 1, curr_step, 35, track_size, 77, robot_vel, 48.27, joints_pos, 39.34, 32.78, -20.39, -92.48, 12.87, 54.9, 62.24, tool_torque, -0.182, 0.248, -0.082, tool_momentum, -0.186, 0.27, -0.084, robot_mode, normal, 
06/04/2022 14:42:08:620, robot_pos_w_timestamp, 1649252440337, 495.11, 228.03, 338.74, 2.32, 0.02, 3.11, tool_force, -1.15, -0.45, 0.58, actual_rep, 1, curr_step, 36, track_size, 77, robot_vel, 45.93, joints_pos, 39.77, 32.26, -20.39, -92.28, 12.74, 55.44, 62.75, tool_torque, -0.213, 0.23, -0.074, tool_momentum, -0.217, 0.233, -0.074, robot_mode, normal, 
06/04/2022 14:42:08:806, robot_pos_w_timestamp, 1649252440490, 493.16, 232.53, 344.68, 2.32, 0.02, 3.1, tool_force, -1.54, -0.37, 0.94, actual_rep, 1, curr_step, 37, track_size, 77, robot_vel, 53.02, joints_pos, 40.26, 31.75, -20.38, -92.05, 12.62, 55.99, 63.36, tool_torque, -0.196, 0.286, -0.068, tool_momentum, -0.187, 0.271, -0.066, robot_mode, normal, 
06/04/2022 14:42:08:906, robot_pos_w_timestamp, 1649252440639, 491.19, 237.61, 350.43, 2.32, 0.01, 3.1, tool_force, -1.08, -0.12, 0.8, actual_rep, 1, curr_step, 38, track_size, 77, robot_vel, 52.99, joints_pos, 40.78, 31.3, -20.36, -91.78, 12.57, 56.5, 63.99, tool_torque, -0.205, 0.187, -0.068, tool_momentum, -0.22, 0.201, -0.068, robot_mode, normal, 
06/04/2022 14:42:09:109, robot_pos_w_timestamp, 1649252440792, 489.16, 243.57, 355.39, 2.31, 0.01, 3.09, tool_force, -1.39, -0.93, 0.18, actual_rep, 1, curr_step, 39, track_size, 77, robot_vel, 51.11, joints_pos, 41.37, 30.94, -20.33, -91.49, 12.57, 56.86, 64.69, tool_torque, -0.231, 0.133, -0.064, tool_momentum, -0.205, 0.126, -0.064, robot_mode, normal, 
06/04/2022 14:42:09:227, robot_pos_w_timestamp, 1649252440940, 487.39, 249.44, 358.89, 2.32, 0.01, 3.09, tool_force, -1.05, -0.73, 0.25, actual_rep, 1, curr_step, 40, track_size, 77, robot_vel, 47.29, joints_pos, 41.9, 30.73, -20.27, -91.23, 12.74, 57.05, 65.2, tool_torque, -0.166, 0.117, -0.057, tool_momentum, -0.155, 0.105, -0.057, robot_mode, normal, 
06/04/2022 14:42:09:434, robot_pos_w_timestamp, 1649252441093, 485.63, 255.35, 361.46, 2.32, 0.01, 3.08, tool_force, -0.87, -0.25, 0.62, actual_rep, 1, curr_step, 41, track_size, 77, robot_vel, 42.51, joints_pos, 42.46, 30.58, -20.19, -90.99, 12.97, 57.11, 65.69, tool_torque, -0.122, 0.106, -0.057, tool_momentum, -0.137, 0.117, -0.059, robot_mode, normal, 
06/04/2022 14:42:09:523, robot_pos_w_timestamp, 1649252441246, 483.86, 261.29, 363.02, 2.32, 0.0, 3.07, tool_force, -1.12, -0.76, 0.29, actual_rep, 1, curr_step, 42, track_size, 77, robot_vel, 42.9, joints_pos, 42.89, 30.55, -20.1, -90.79, 13.21, 57.14, 66.07, tool_torque, -0.168, 0.093, -0.058, tool_momentum, -0.165, 0.089, -0.058, robot_mode, normal, 
06/04/2022 14:42:09:691, robot_pos_w_timestamp, 1649252441412, 481.8, 267.72, 363.3, 2.32, 0.0, 3.07, tool_force, -1.08, -1.0, -0.2, actual_rep, 1, curr_step, 45, track_size, 77, robot_vel, 38.38, joints_pos, 43.38, 30.64, -19.93, -90.58, 13.41, 57.14, 66.52, tool_torque, -0.117, 0.093, -0.053, tool_momentum, -0.112, 0.093, -0.053, robot_mode, normal, 
06/04/2022 14:42:09:841, robot_pos_w_timestamp, 1649252441559, 480.48, 273.4, 361.22, 2.32, 0.0, 3.07, tool_force, -1.08, -0.52, 0.07, actual_rep, 1, curr_step, 47, track_size, 77, robot_vel, 42.93, joints_pos, 43.82, 31.02, -19.79, -90.34, 13.44, 57.1, 67.04, tool_torque, -0.029, 0.196, -0.081, tool_momentum, -0.022, 0.202, -0.081, robot_mode, normal, 
06/04/2022 14:42:10:002, robot_pos_w_timestamp, 1649252441711, 481.22, 277.09, 358.52, 2.32, 0.0, 3.08, tool_force, -0.54, 0.18, 1.04, actual_rep, 1, curr_step, 50, track_size, 77, robot_vel, 13.33, joints_pos, 44.22, 31.63, -19.99, -89.86, 13.35, 57.27, 67.71, tool_torque, -0.126, 0.277, -0.097, tool_momentum, -0.165, 0.284, -0.099, robot_mode, normal, 
06/04/2022 14:42:10:179, robot_pos_w_timestamp, 1649252441860, 481.19, 277.23, 359.81, 2.32, 0.0, 3.08, tool_force, 0.17, 0.22, 0.6, actual_rep, 1, curr_step, 52, track_size, 77, robot_vel, 11.97, joints_pos, 44.34, 31.54, -20.15, -89.82, 13.48, 57.41, 67.63, tool_torque, -0.027, 0.0030, 0.164, tool_momentum, -0.03, 0.0050, 0.163, robot_mode, normal, 
06/04/2022 14:42:10:391, robot_pos_w_timestamp, 1649252442012, 480.46, 276.98, 360.22, 2.32, 0.0, 3.08, tool_force, -0.24, 0.2, -0.08, actual_rep, 1, curr_step, 55, track_size, 77, robot_vel, 4.18, joints_pos, 44.36, 31.4, -20.13, -89.96, 13.46, 57.35, 67.58, tool_torque, 0.07, 0.044, 0.218, tool_momentum, 0.067, 0.049, 0.216, robot_mode, normal, 
06/04/2022 14:42:10:511, robot_pos_w_timestamp, 1649252442159, 480.53, 277.21, 359.6, 2.32, 0.0, 3.08, tool_force, -0.66, 0.27, 0.2, actual_rep, 1, curr_step, 58, track_size, 77, robot_vel, 4.8, joints_pos, 44.36, 31.48, -20.11, -89.95, 13.45, 57.3, 67.61, tool_torque, 0.09, 0.106, 0.128, tool_momentum, 0.062, 0.106, 0.128, robot_mode, normal, 
06/04/2022 14:42:10:616, robot_pos_w_timestamp, 1649252442309, 480.57, 277.24, 359.66, 2.32, 0.0, 3.08, tool_force, -0.49, -0.08, 0.08, actual_rep, 1, curr_step, 60, track_size, 77, robot_vel, 0.38, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.45, 57.33, 67.62, tool_torque, 0.029, 0.077, 0.138, tool_momentum, 0.033, 0.078, 0.138, robot_mode, normal, 
06/04/2022 14:42:10:816, robot_pos_w_timestamp, 1649252442467, 480.56, 277.24, 359.65, 2.32, 0.0, 3.08, tool_force, -0.46, 0.0, 0.14, actual_rep, 1, curr_step, 62, track_size, 77, robot_vel, 0.09, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.031, 0.062, 0.151, tool_momentum, 0.03, 0.063, 0.151, robot_mode, normal, 
06/04/2022 14:42:10:946, robot_pos_w_timestamp, 1649252442616, 480.56, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.45, -0.03, 0.11, actual_rep, 1, curr_step, 65, track_size, 77, robot_vel, 0.06, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.031, 0.062, 0.153, tool_momentum, 0.031, 0.062, 0.153, robot_mode, normal, 
06/04/2022 14:42:11:083, robot_pos_w_timestamp, 1649252442773, 480.57, 277.24, 359.63, 2.32, 0.0, 3.08, tool_force, -0.45, -0.01, 0.09, actual_rep, 1, curr_step, 68, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.037, 0.058, 0.156, tool_momentum, 0.036, 0.057, 0.156, robot_mode, normal, 
06/04/2022 14:42:11:258, robot_pos_w_timestamp, 1649252442920, 480.57, 277.24, 359.63, 2.32, 0.0, 3.08, tool_force, -0.42, -0.03, 0.09, actual_rep, 1, curr_step, 70, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.036, 0.052, 0.158, tool_momentum, 0.036, 0.051, 0.158, robot_mode, normal, 
06/04/2022 14:42:11:541, robot_pos_w_timestamp, 1649252443134, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.45, -0.04, 0.08, actual_rep, 1, curr_step, 74, track_size, 77, robot_vel, 0.0, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.034, 0.061, 0.155, tool_momentum, 0.035, 0.06, 0.155, robot_mode, normal, 
06/04/2022 14:42:11:613, robot_pos_w_timestamp, 1649252443283, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.43, -0.03, 0.07, actual_rep, 1, curr_step, 76, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.038, 0.058, 0.155, tool_momentum, 0.039, 0.058, 0.155, robot_mode, normal, 
06/04/2022 14:42:11:734, robot_pos_w_timestamp, 1649252443433, 480.56, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.44, -0.05, 0.09, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.03, 0.062, 0.155, tool_momentum, 0.03, 0.062, 0.155, robot_mode, normal, 
06/04/2022 14:42:11:992, robot_pos_w_timestamp, 1649252443587, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.42, -0.08, 0.06, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.031, 0.057, 0.155, tool_momentum, 0.032, 0.057, 0.155, robot_mode, normal, 
06/04/2022 14:42:12:208, robot_pos_w_timestamp, 1649252443894, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.43, -0.03, 0.07, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.035, 0.057, 0.157, tool_momentum, 0.035, 0.057, 0.156, robot_mode, normal, 
06/04/2022 14:42:12:368, robot_pos_w_timestamp, 1649252444056, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.42, -0.06, 0.07, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.031, 0.058, 0.157, tool_momentum, 0.031, 0.057, 0.157, robot_mode, normal, 
06/04/2022 14:42:12:517, robot_pos_w_timestamp, 1649252444205, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.4, -0.04, 0.07, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.031, 0.056, 0.157, tool_momentum, 0.03, 0.057, 0.157, robot_mode, normal, 
06/04/2022 14:42:12:701, robot_pos_w_timestamp, 1649252444365, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.39, -0.05, 0.08, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.03, 0.051, 0.158, tool_momentum, 0.03, 0.051, 0.158, robot_mode, normal, 
06/04/2022 14:42:12:925, robot_pos_w_timestamp, 1649252444506, 480.57, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.4, -0.04, 0.07, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 0.03, joints_pos, 44.36, 31.48, -20.11, -89.93, 13.46, 57.33, 67.62, tool_torque, 0.036, 0.048, 0.167, tool_momentum, 0.036, 0.048, 0.167, robot_mode, normal, 
06/04/2022 14:42:13:047, robot_pos_w_timestamp, 1649252444691, 480.57, 277.21, 359.69, 2.32, 0.0, 3.08, tool_force, -0.4, -0.09, -0.01, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 1.16, joints_pos, 44.36, 31.47, -20.12, -89.93, 13.46, 57.33, 67.61, tool_torque, 0.0070, 0.042, 0.176, tool_momentum, 0.0080, 0.042, 0.176, robot_mode, normal, 
06/04/2022 14:42:13:515, robot_pos_w_timestamp, 1649252445177, 480.53, 277.19, 358.82, 2.32, 0.0, 3.08, tool_force, -0.27, 0.16, 0.13, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 6.91, joints_pos, 44.37, 31.55, -20.13, -89.97, 13.49, 57.3, 67.53, tool_torque, 0.143, 0.0030, 0.258, tool_momentum, 0.154, 0.0, 0.259, robot_mode, normal, 
06/04/2022 14:42:13:686, robot_pos_w_timestamp, 1649252445335, 479.88, 275.31, 361.69, 2.32, 0.0, 3.07, tool_force, 0.69, 0.33, -0.16, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 30.01, joints_pos, 44.28, 31.06, -20.2, -90.25, 13.67, 57.23, 67.07, tool_torque, 0.205, -0.176, 0.38, tool_momentum, 0.209, -0.173, 0.38, robot_mode, normal, 
06/04/2022 14:42:13:979, robot_pos_w_timestamp, 1649252445555, 481.6, 266.92, 363.43, 2.32, 0.0, 3.07, tool_force, 0.93, 0.56, -0.23, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 43.01, joints_pos, 43.72, 30.64, -20.5, -90.69, 13.65, 57.16, 66.33, tool_torque, 0.309, -0.339, 0.456, tool_momentum, 0.306, -0.334, 0.457, robot_mode, normal, 
06/04/2022 14:42:14:166, robot_pos_w_timestamp, 1649252445715, 483.39, 260.83, 363.1, 2.32, 0.0, 3.08, tool_force, 1.0, 0.87, 0.07, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 37.18, joints_pos, 43.27, 30.55, -20.63, -90.91, 13.34, 57.17, 65.93, tool_torque, 0.243, -0.296, 0.441, tool_momentum, 0.235, -0.295, 0.441, robot_mode, normal, 
06/04/2022 14:42:14:259, robot_pos_w_timestamp, 1649252445893, 485.46, 253.83, 361.18, 2.31, 0.01, 3.08, tool_force, 0.83, 0.65, -0.02, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 43.08, joints_pos, 42.69, 30.61, -20.74, -91.15, 13.05, 57.17, 65.48, tool_torque, 0.249, -0.253, 0.468, tool_momentum, 0.251, -0.257, 0.47, robot_mode, normal, 
06/04/2022 14:42:14:780, robot_pos_w_timestamp, 1649252446399, 492.06, 234.32, 346.25, 2.31, 0.02, 3.1, tool_force, 1.07, 0.33, -0.66, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 100.42, joints_pos, 40.86, 31.69, -20.92, -92.06, 12.81, 56.09, 63.48, tool_torque, 0.292, -0.262, 0.454, tool_momentum, 0.295, -0.272, 0.458, robot_mode, normal, 
06/04/2022 14:42:15:007, robot_pos_w_timestamp, 1649252446561, 494.1, 229.61, 339.95, 2.31, 0.02, 3.11, tool_force, 0.41, 0.9, -0.13, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 49.46, joints_pos, 40.34, 32.22, -20.9, -92.3, 12.89, 55.53, 62.92, tool_torque, 0.4, -0.313, 0.498, tool_momentum, 0.412, -0.341, 0.501, robot_mode, normal, 
06/04/2022 14:42:15:305, robot_pos_w_timestamp, 1649252446912, 498.16, 221.17, 326.35, 2.31, 0.02, 3.11, tool_force, 0.62, 0.75, -0.61, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 43.62, joints_pos, 39.35, 33.49, -20.88, -92.66, 13.28, 54.4, 61.67, tool_torque, 0.418, -0.36, 0.471, tool_momentum, 0.412, -0.357, 0.469, robot_mode, normal, 
06/04/2022 14:42:15:504, robot_pos_w_timestamp, 1649252447087, 500.09, 217.45, 318.5, 2.31, 0.02, 3.12, tool_force, 0.64, 0.45, -0.58, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 45.28, joints_pos, 38.79, 34.34, -20.84, -92.77, 13.7, 53.79, 60.91, tool_torque, 0.391, -0.394, 0.487, tool_momentum, 0.4, -0.393, 0.486, robot_mode, normal, 
06/04/2022 14:42:15:775, robot_pos_w_timestamp, 1649252447392, 503.48, 212.79, 307.59, 2.31, 0.01, 3.12, tool_force, 0.45, 0.25, -0.63, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 46.34, joints_pos, 38.12, 35.45, -20.81, -92.78, 14.51, 53.14, 60.12, tool_torque, 0.434, -0.426, 0.483, tool_momentum, 0.447, -0.441, 0.483, robot_mode, normal, 
06/04/2022 14:42:16:173, robot_pos_w_timestamp, 1649252447761, 508.09, 208.85, 293.25, 2.29, 0.0, 3.13, tool_force, 0.87, 0.1, -0.73, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 36.3, joints_pos, 37.19, 37.18, -20.72, -92.46, 16.28, 52.54, 59.6, tool_torque, 0.35, -0.444, 0.443, tool_momentum, 0.351, -0.446, 0.443, robot_mode, normal, 
06/04/2022 14:42:16:318, robot_pos_w_timestamp, 1649252447940, 510.85, 207.77, 286.28, 2.27, -0.01, 3.13, tool_force, 0.69, 0.21, -0.27, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 40.97, joints_pos, 36.76, 38.14, -20.68, -92.1, 17.27, 52.4, 59.55, tool_torque, 0.382, -0.457, 0.438, tool_momentum, 0.386, -0.455, 0.438, robot_mode, normal, 
06/04/2022 14:42:16:538, robot_pos_w_timestamp, 1649252448124, 514.21, 207.18, 279.09, 2.26, -0.02, 3.13, tool_force, 0.42, -0.2, -0.59, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 43.66, joints_pos, 36.37, 39.2, -20.65, -91.58, 18.16, 52.33, 59.52, tool_torque, 0.295, -0.458, 0.38, tool_momentum, 0.301, -0.458, 0.38, robot_mode, normal, 
06/04/2022 14:42:16:734, robot_pos_w_timestamp, 1649252448321, 519.13, 207.03, 271.38, 2.25, -0.03, 3.13, tool_force, 0.72, -0.11, -0.24, actual_rep, 1, curr_step, 77, track_size, 77, robot_vel, 47.88, joints_pos, 35.97, 40.52, -20.64, -90.7, 18.89, 52.32, 59.5, tool_torque, 0.272, -0.503, 0.397, tool_momentum, 0.283, -0.511, 0.397, robot_mode, normal, 
