26/04/2022 13:44:13: File Created!
26/04/2022 13:44:13:664, robot_pos_w_timestamp, 1650976952271, 601.79, 292.06, 235.88, 2.44, -0.02, 3.06, tool_force, -0.39, -0.55, 0.53, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 5.28, joints_pos, 49.44, 62.79, -46.45, -68.59, -130.5, -63.98, -139.81, tool_torque, 0.316, -0.246, 0.312, tool_momentum, 0.317, -0.247, 0.312, robot_mode, rotation_overlay, 
26/04/2022 13:44:51:864, robot_pos_w_timestamp, 1650976990074, 613.1, 254.15, 237.41, 2.44, 0.01, 3.08, tool_force, -0.67, -1.31, 0.71, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 38.0, joints_pos, 46.99, 62.26, -46.76, -69.73, -132.57, -63.1, -142.19, tool_torque, 0.206, -0.224, 0.066, tool_momentum, 0.205, -0.234, 0.066, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:017, robot_pos_w_timestamp, 1650976990224, 611.95, 259.89, 236.85, 2.44, 0.01, 3.08, tool_force, -0.58, -1.34, 0.17, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 40.4, joints_pos, 47.38, 62.4, -46.76, -69.54, -132.24, -63.08, -142.17, tool_torque, 0.312, -0.162, 0.087, tool_momentum, 0.316, -0.158, 0.086, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:135, robot_pos_w_timestamp, 1650976990371, 610.55, 265.62, 236.33, 2.45, 0.01, 3.07, tool_force, -0.2, -1.55, 0.5, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 39.75, joints_pos, 47.76, 62.54, -46.76, -69.33, -131.92, -63.2, -141.99, tool_torque, 0.22, -0.337, 0.056, tool_momentum, 0.228, -0.354, 0.056, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:320, robot_pos_w_timestamp, 1650976990522, 609.25, 271.45, 235.98, 2.45, 0.0, 3.07, tool_force, -1.03, -1.54, 0.71, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 39.25, joints_pos, 48.12, 62.7, -46.76, -69.04, -131.59, -63.39, -141.65, tool_torque, 0.211, -0.191, 0.033, tool_momentum, 0.227, -0.214, 0.034, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:420, robot_pos_w_timestamp, 1650976990669, 607.66, 277.35, 235.78, 2.45, 0.0, 3.07, tool_force, -0.41, -1.27, 0.29, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 40.3, joints_pos, 48.56, 62.77, -46.76, -68.94, -131.2, -63.33, -141.33, tool_torque, 0.321, -0.018, 0.011, tool_momentum, 0.316, -0.013, 0.011, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:626, robot_pos_w_timestamp, 1650976990820, 605.81, 282.98, 235.51, 2.44, 0.0, 3.06, tool_force, 0.32, -1.88, 0.11, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 41.72, joints_pos, 48.96, 62.87, -46.76, -68.79, -130.82, -63.46, -140.69, tool_torque, 0.074, -0.243, -0.016, tool_momentum, 0.058, -0.216, -0.019, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:727, robot_pos_w_timestamp, 1650976990968, 603.71, 288.76, 235.12, 2.44, -0.01, 3.06, tool_force, -0.89, -1.73, 0.63, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 43.1, joints_pos, 49.4, 62.97, -46.77, -68.65, -130.64, -63.57, -140.06, tool_torque, 0.077, -0.154, -0.023, tool_momentum, 0.082, -0.184, -0.021, robot_mode, rotation_overlay, 
26/04/2022 13:44:52:925, robot_pos_w_timestamp, 1650976991119, 603.0, 289.8, 235.05, 2.44, -0.01, 3.06, tool_force, -1.31, -1.18, 0.52, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 3.22, joints_pos, 49.59, 63.04, -46.97, -68.69, -130.43, -63.65, -139.94, tool_torque, 0.135, 0.034, 0.119, tool_momentum, 0.133, 0.047, 0.119, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:123, robot_pos_w_timestamp, 1650976991269, 603.05, 289.94, 234.94, 2.44, -0.01, 3.06, tool_force, -0.55, -0.87, 0.74, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 0.76, joints_pos, 49.59, 63.06, -46.98, -68.67, -130.36, -63.67, -140.0, tool_torque, 0.196, -0.141, 0.171, tool_momentum, 0.191, -0.14, 0.171, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:220, robot_pos_w_timestamp, 1650976991428, 603.06, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, -0.17, -1.18, 0.56, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 0.53, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.37, -63.68, -139.99, tool_torque, 0.168, -0.218, 0.164, tool_momentum, 0.169, -0.22, 0.164, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:420, robot_pos_w_timestamp, 1650976991578, 603.05, 289.96, 234.97, 2.44, -0.01, 3.06, tool_force, 0.05, -1.1, 0.49, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 0.17, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.195, -0.245, 0.167, tool_momentum, 0.196, -0.246, 0.167, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:490, robot_pos_w_timestamp, 1650976991729, 603.05, 289.97, 234.97, 2.44, -0.01, 3.06, tool_force, -0.02, -1.1, 0.54, actual_rep, 2, curr_step, 77, track_size, 77, robot_vel, 0.15, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.198, -0.243, 0.168, tool_momentum, 0.198, -0.245, 0.168, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:726, robot_pos_w_timestamp, 1650976991880, 603.05, 289.96, 234.97, 2.44, -0.01, 3.06, tool_force, -0.01, -1.09, 0.55, actual_rep, 3, curr_step, 1, track_size, 77, robot_vel, 0.02, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.202, -0.25, 0.169, tool_momentum, 0.202, -0.248, 0.169, robot_mode, rotation_overlay, 
26/04/2022 13:44:53:760, robot_pos_w_timestamp, 1650976992030, 604.17, 286.82, 235.3, 2.44, -0.01, 3.06, tool_force, 0.85, -0.62, 0.34, actual_rep, 3, curr_step, 3, track_size, 77, robot_vel, 44.05, joints_pos, 49.43, 63.06, -47.15, -68.74, -130.46, -63.67, -140.39, tool_torque, 0.347, -0.348, 0.355, tool_momentum, 0.345, -0.335, 0.355, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:023, robot_pos_w_timestamp, 1650976992180, 606.06, 281.27, 235.38, 2.45, 0.0, 3.06, tool_force, 1.75, -0.06, -0.06, actual_rep, 3, curr_step, 4, track_size, 77, robot_vel, 39.75, joints_pos, 49.08, 63.04, -47.3, -68.91, -130.48, -63.58, -141.15, tool_torque, 0.58, -0.428, 0.414, tool_momentum, 0.568, -0.401, 0.412, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:037, robot_pos_w_timestamp, 1650976992327, 607.71, 275.43, 235.57, 2.45, 0.0, 3.07, tool_force, 1.38, -0.05, 0.88, actual_rep, 3, curr_step, 5, track_size, 77, robot_vel, 37.45, joints_pos, 48.72, 63.03, -47.45, -69.02, -130.73, -63.67, -141.61, tool_torque, 0.457, -0.519, 0.424, tool_momentum, 0.455, -0.52, 0.424, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:303, robot_pos_w_timestamp, 1650976992475, 609.32, 269.66, 235.88, 2.45, 0.01, 3.07, tool_force, 0.71, 0.27, 0.57, actual_rep, 3, curr_step, 6, track_size, 77, robot_vel, 41.72, joints_pos, 48.37, 62.93, -47.52, -69.25, -130.96, -63.53, -142.12, tool_torque, 0.647, -0.287, 0.442, tool_momentum, 0.641, -0.291, 0.442, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:435, robot_pos_w_timestamp, 1650976992626, 610.63, 263.91, 236.23, 2.44, 0.01, 3.07, tool_force, 0.58, 0.1, 0.56, actual_rep, 3, curr_step, 6, track_size, 77, robot_vel, 37.42, joints_pos, 48.01, 62.84, -47.59, -69.46, -131.23, -63.52, -142.32, tool_torque, 0.577, -0.294, 0.435, tool_momentum, 0.578, -0.298, 0.435, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:575, robot_pos_w_timestamp, 1650976992774, 612.01, 258.18, 236.72, 2.44, 0.01, 3.08, tool_force, 0.47, 0.01, 0.65, actual_rep, 3, curr_step, 7, track_size, 77, robot_vel, 37.19, joints_pos, 47.61, 62.73, -47.61, -69.61, -131.54, -63.55, -142.43, tool_torque, 0.514, -0.369, 0.436, tool_momentum, 0.52, -0.385, 0.436, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:740, robot_pos_w_timestamp, 1650976992925, 613.2, 252.26, 237.46, 2.43, 0.02, 3.08, tool_force, 0.92, 0.44, 0.48, actual_rep, 3, curr_step, 7, track_size, 77, robot_vel, 39.52, joints_pos, 47.27, 62.55, -47.65, -69.9, -131.82, -63.36, -142.55, tool_torque, 0.683, -0.253, 0.447, tool_momentum, 0.676, -0.248, 0.447, robot_mode, rotation_overlay, 
26/04/2022 13:44:54:844, robot_pos_w_timestamp, 1650976993074, 614.28, 246.55, 238.33, 2.43, 0.02, 3.08, tool_force, 0.97, 0.28, 0.26, actual_rep, 3, curr_step, 8, track_size, 77, robot_vel, 37.22, joints_pos, 46.95, 62.33, -47.69, -70.24, -132.1, -63.09, -142.68, tool_torque, 0.742, -0.274, 0.447, tool_momentum, 0.742, -0.264, 0.446, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:039, robot_pos_w_timestamp, 1650976993224, 615.17, 240.76, 239.23, 2.42, 0.03, 3.08, tool_force, 0.91, 0.41, 0.35, actual_rep, 3, curr_step, 9, track_size, 77, robot_vel, 38.47, joints_pos, 46.66, 62.1, -47.73, -70.62, -132.39, -62.78, -142.77, tool_torque, 0.721, -0.254, 0.424, tool_momentum, 0.699, -0.239, 0.424, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:141, robot_pos_w_timestamp, 1650976993373, 615.79, 234.87, 240.28, 2.42, 0.03, 3.09, tool_force, 1.23, 0.2, 0.3, actual_rep, 3, curr_step, 9, track_size, 77, robot_vel, 36.84, joints_pos, 46.32, 61.88, -47.76, -70.91, -132.74, -62.78, -142.83, tool_torque, 0.657, -0.33, 0.433, tool_momentum, 0.653, -0.328, 0.433, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:343, robot_pos_w_timestamp, 1650976993523, 616.28, 229.2, 241.23, 2.41, 0.03, 3.09, tool_force, 1.41, 0.17, 0.33, actual_rep, 3, curr_step, 10, track_size, 77, robot_vel, 38.75, joints_pos, 45.97, 61.66, -47.76, -71.2, -133.03, -62.8, -142.91, tool_torque, 0.643, -0.453, 0.453, tool_momentum, 0.638, -0.463, 0.453, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:445, robot_pos_w_timestamp, 1650976993672, 616.39, 223.26, 242.31, 2.4, 0.03, 3.09, tool_force, 1.0, 0.3, 0.26, actual_rep, 3, curr_step, 10, track_size, 77, robot_vel, 38.78, joints_pos, 45.64, 61.36, -47.76, -71.64, -133.22, -62.71, -143.1, tool_torque, 0.749, -0.325, 0.465, tool_momentum, 0.753, -0.335, 0.465, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:647, robot_pos_w_timestamp, 1650976993822, 615.84, 217.62, 242.82, 2.39, 0.03, 3.09, tool_force, 2.0, -0.14, 2.65, actual_rep, 3, curr_step, 11, track_size, 77, robot_vel, 39.72, joints_pos, 45.36, 61.1, -47.76, -72.12, -133.43, -62.69, -143.05, tool_torque, 0.54, -0.031, 0.29, tool_momentum, 0.544, -0.017, 0.29, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:835, robot_pos_w_timestamp, 1650976993970, 615.55, 211.8, 242.0, 2.38, 0.03, 3.1, tool_force, 1.36, 0.17, 10.65, actual_rep, 3, curr_step, 12, track_size, 77, robot_vel, 42.76, joints_pos, 45.02, 60.99, -47.74, -72.53, -133.52, -62.67, -143.0, tool_torque, 0.34, 0.578, 0.225, tool_momentum, 0.336, 0.555, 0.228, robot_mode, rotation_overlay, 
26/04/2022 13:44:55:927, robot_pos_w_timestamp, 1650976994121, 614.35, 206.11, 242.3, 2.38, 0.02, 3.1, tool_force, 1.98, -0.65, 13.06, actual_rep, 3, curr_step, 12, track_size, 77, robot_vel, 38.45, joints_pos, 44.7, 60.67, -47.68, -73.12, -133.55, -62.75, -143.44, tool_torque, 0.252, 0.691, 0.543, tool_momentum, 0.252, 0.724, 0.545, robot_mode, rotation_overlay, 
26/04/2022 13:44:56:138, robot_pos_w_timestamp, 1650976994270, 612.97, 200.14, 242.72, 2.38, 0.02, 3.1, tool_force, 2.99, -1.15, 12.03, actual_rep, 3, curr_step, 13, track_size, 77, robot_vel, 42.72, joints_pos, 44.37, 60.31, -47.6, -73.75, -133.58, -62.78, -144.06, tool_torque, 0.295, 0.461, 0.641, tool_momentum, 0.298, 0.457, 0.641, robot_mode, rotation_overlay, 
26/04/2022 13:44:56:198, robot_pos_w_timestamp, 1650976994421, 610.75, 194.4, 242.94, 2.38, 0.02, 3.11, tool_force, 2.95, -1.56, 13.73, actual_rep, 3, curr_step, 14, track_size, 77, robot_vel, 38.44, joints_pos, 44.24, 59.97, -47.63, -74.49, -133.91, -62.75, -144.47, tool_torque, 0.295, 0.762, 0.709, tool_momentum, 0.295, 0.764, 0.71, robot_mode, rotation_overlay, 
26/04/2022 13:44:56:438, robot_pos_w_timestamp, 1650976994568, 608.44, 188.6, 243.05, 2.38, 0.01, 3.11, tool_force, 2.66, -1.31, 15.54, actual_rep, 3, curr_step, 14, track_size, 77, robot_vel, 42.37, joints_pos, 43.97, 59.57, -47.58, -75.29, -133.81, -62.75, -145.28, tool_torque, 0.406, 0.882, 0.707, tool_momentum, 0.428, 0.874, 0.71, robot_mode, rotation_overlay, 
26/04/2022 13:44:56:468, robot_pos_w_timestamp, 1650976994720, 606.08, 182.76, 243.13, 2.38, 0.01, 3.11, tool_force, 1.95, -1.18, 16.66, actual_rep, 3, curr_step, 15, track_size, 77, robot_vel, 37.81, joints_pos, 43.77, 59.17, -47.55, -76.13, -133.79, -62.6, -146.0, tool_torque, 0.489, 1.112, 0.717, tool_momentum, 0.488, 1.109, 0.716, robot_mode, rotation_overlay, 
26/04/2022 13:44:56:956, robot_pos_w_timestamp, 1650976995167, 597.17, 165.32, 246.76, 2.39, 0.0, 3.12, tool_force, 1.74, -0.85, 4.37, actual_rep, 3, curr_step, 17, track_size, 77, robot_vel, 47.3, joints_pos, 43.35, 57.65, -47.75, -78.77, -134.21, -62.65, -148.82, tool_torque, 0.48, -0.185, 0.576, tool_momentum, 0.493, -0.199, 0.577, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:064, robot_pos_w_timestamp, 1650976995319, 592.62, 159.6, 249.29, 2.4, -0.01, 3.12, tool_force, 1.04, 0.05, 0.52, actual_rep, 3, curr_step, 18, track_size, 77, robot_vel, 47.27, joints_pos, 43.27, 56.84, -47.77, -79.97, -134.3, -62.68, -149.87, tool_torque, 0.614, -0.509, 0.466, tool_momentum, 0.602, -0.509, 0.466, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:263, robot_pos_w_timestamp, 1650976995468, 587.59, 153.61, 251.3, 2.4, -0.02, 3.12, tool_force, 0.41, 0.65, 0.84, actual_rep, 3, curr_step, 19, track_size, 77, robot_vel, 55.17, joints_pos, 43.21, 56.05, -47.79, -81.19, -134.43, -62.62, -150.69, tool_torque, 0.702, -0.293, 0.441, tool_momentum, 0.675, -0.288, 0.439, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:384, robot_pos_w_timestamp, 1650976995619, 581.77, 149.31, 254.08, 2.4, -0.02, 3.12, tool_force, -0.19, 0.73, 0.38, actual_rep, 3, curr_step, 21, track_size, 77, robot_vel, 44.93, joints_pos, 43.29, 55.09, -47.74, -82.52, -134.6, -62.52, -151.43, tool_torque, 0.755, -0.113, 0.447, tool_momentum, 0.77, -0.131, 0.447, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:555, robot_pos_w_timestamp, 1650976995771, 576.04, 146.45, 257.16, 2.39, -0.03, 3.12, tool_force, -0.66, 0.3, 0.83, actual_rep, 3, curr_step, 22, track_size, 77, robot_vel, 49.26, joints_pos, 43.41, 54.14, -47.67, -83.68, -134.78, -62.62, -151.48, tool_torque, 0.525, -0.184, 0.358, tool_momentum, 0.528, -0.191, 0.359, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:665, robot_pos_w_timestamp, 1650976995921, 570.19, 144.89, 260.82, 2.39, -0.05, 3.12, tool_force, -1.24, 0.2, 0.94, actual_rep, 3, curr_step, 23, track_size, 77, robot_vel, 46.71, joints_pos, 43.59, 53.16, -47.58, -84.76, -135.0, -62.91, -151.56, tool_torque, 0.497, -0.118, 0.375, tool_momentum, 0.505, -0.104, 0.375, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:824, robot_pos_w_timestamp, 1650976996072, 564.59, 144.25, 265.17, 2.38, -0.06, 3.11, tool_force, -1.45, 0.2, 1.01, actual_rep, 3, curr_step, 24, track_size, 77, robot_vel, 48.79, joints_pos, 43.78, 52.03, -47.46, -85.91, -134.7, -62.92, -151.61, tool_torque, 0.623, -0.079, 0.365, tool_momentum, 0.647, -0.064, 0.368, robot_mode, rotation_overlay, 
26/04/2022 13:44:57:978, robot_pos_w_timestamp, 1650976996237, 558.48, 144.61, 270.35, 2.38, -0.06, 3.11, tool_force, -1.56, 0.32, 1.08, actual_rep, 3, curr_step, 25, track_size, 77, robot_vel, 54.21, joints_pos, 44.3, 50.87, -47.49, -87.03, -135.12, -62.83, -151.49, tool_torque, 0.648, 0.022, 0.223, tool_momentum, 0.697, -0.0010, 0.229, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:169, robot_pos_w_timestamp, 1650976996373, 553.61, 145.31, 275.02, 2.38, -0.07, 3.1, tool_force, -2.06, 0.41, 0.67, actual_rep, 3, curr_step, 27, track_size, 77, robot_vel, 54.24, joints_pos, 44.65, 49.86, -47.51, -87.95, -134.97, -62.86, -151.68, tool_torque, 0.616, 0.041, 0.297, tool_momentum, 0.599, 0.038, 0.297, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:274, robot_pos_w_timestamp, 1650976996524, 548.02, 146.92, 280.91, 2.39, -0.07, 3.1, tool_force, -0.71, 0.49, 0.24, actual_rep, 3, curr_step, 28, track_size, 77, robot_vel, 54.31, joints_pos, 45.36, 48.73, -47.64, -88.82, -135.87, -62.83, -151.53, tool_torque, 0.569, 0.024, 0.253, tool_momentum, 0.58, 0.016, 0.252, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:475, robot_pos_w_timestamp, 1650976996673, 542.95, 148.29, 286.58, 2.4, -0.07, 3.1, tool_force, -1.4, 0.57, 0.8, actual_rep, 3, curr_step, 29, track_size, 77, robot_vel, 51.61, joints_pos, 45.92, 47.67, -47.67, -89.58, -136.61, -62.86, -151.64, tool_torque, 0.492, 0.0080, 0.311, tool_momentum, 0.5, 0.01, 0.312, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:578, robot_pos_w_timestamp, 1650976996824, 537.9, 149.8, 292.4, 2.41, -0.07, 3.11, tool_force, -2.12, -0.31, 0.92, actual_rep, 3, curr_step, 30, track_size, 77, robot_vel, 52.03, joints_pos, 46.5, 46.62, -47.67, -90.15, -137.87, -63.11, -151.44, tool_torque, 0.244, 0.072, 0.092, tool_momentum, 0.272, 0.058, 0.09, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:781, robot_pos_w_timestamp, 1650976996974, 533.53, 151.82, 298.06, 2.42, -0.06, 3.11, tool_force, -1.78, 0.4, 0.75, actual_rep, 3, curr_step, 31, track_size, 77, robot_vel, 55.16, joints_pos, 47.15, 45.6, -47.69, -90.74, -138.99, -62.95, -151.07, tool_torque, 0.511, 0.193, 0.067, tool_momentum, 0.502, 0.202, 0.067, robot_mode, rotation_overlay, 
26/04/2022 13:44:58:881, robot_pos_w_timestamp, 1650976997125, 529.63, 154.43, 303.91, 2.42, -0.06, 3.12, tool_force, -1.79, -0.24, 1.05, actual_rep, 3, curr_step, 32, track_size, 77, robot_vel, 44.32, joints_pos, 47.77, 44.69, -47.7, -91.06, -140.2, -63.16, -150.12, tool_torque, 0.25, 0.01, 0.032, tool_momentum, 0.24, 0.024, 0.028, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:083, robot_pos_w_timestamp, 1650976997277, 526.43, 157.7, 309.77, 2.42, -0.05, 3.12, tool_force, -1.95, 0.72, 1.01, actual_rep, 3, curr_step, 33, track_size, 77, robot_vel, 43.4, joints_pos, 48.43, 43.8, -47.7, -91.34, -141.29, -63.12, -149.12, tool_torque, 0.472, 0.176, 0.064, tool_momentum, 0.459, 0.186, 0.063, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:180, robot_pos_w_timestamp, 1650976997429, 523.24, 161.42, 315.63, 2.42, -0.05, 3.12, tool_force, -2.01, 0.09, 1.06, actual_rep, 3, curr_step, 34, track_size, 77, robot_vel, 46.28, joints_pos, 49.04, 42.92, -47.67, -91.55, -142.12, -63.28, -148.2, tool_torque, 0.274, 0.043, 0.043, tool_momentum, 0.284, 0.042, 0.044, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:386, robot_pos_w_timestamp, 1650976997579, 520.26, 165.68, 321.36, 2.42, -0.05, 3.12, tool_force, -1.45, -1.84, 0.18, actual_rep, 3, curr_step, 34, track_size, 77, robot_vel, 50.43, joints_pos, 49.55, 42.15, -47.59, -91.61, -142.69, -63.74, -147.35, tool_torque, 0.041, -0.062, 0.053, tool_momentum, 0.029, -0.053, 0.053, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:485, robot_pos_w_timestamp, 1650976997729, 516.9, 169.54, 328.53, 2.42, -0.06, 3.12, tool_force, -1.34, -9.79, -8.86, actual_rep, 3, curr_step, 35, track_size, 77, robot_vel, 64.59, joints_pos, 50.17, 41.17, -47.64, -91.76, -143.28, -64.17, -146.32, tool_torque, -0.984, -0.157, 0.084, tool_momentum, -1.005, -0.143, 0.082, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:687, robot_pos_w_timestamp, 1650976997879, 513.15, 173.14, 336.95, 2.41, -0.06, 3.11, tool_force, -5.98, -17.85, -22.83, actual_rep, 3, curr_step, 36, track_size, 77, robot_vel, 64.45, joints_pos, 50.93, 40.08, -47.85, -91.98, -143.86, -64.55, -145.11, tool_torque, -2.175, 0.03, 0.059, tool_momentum, -2.183, 0.054, 0.057, robot_mode, rotation_overlay, 
26/04/2022 13:44:59:792, robot_pos_w_timestamp, 1650976998029, 510.03, 177.62, 342.87, 2.4, -0.06, 3.11, tool_force, -12.24, -18.34, -22.73, actual_rep, 3, curr_step, 36, track_size, 77, robot_vel, 52.64, joints_pos, 51.6, 39.31, -47.89, -92.03, -144.37, -64.91, -143.78, tool_torque, -2.228, 0.554, 0.061, tool_momentum, -2.206, 0.556, 0.062, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:091, robot_pos_w_timestamp, 1650976998330, 506.61, 190.09, 344.83, 2.4, -0.07, 3.11, tool_force, -1.73, -0.83, 0.44, actual_rep, 3, curr_step, 38, track_size, 77, robot_vel, 51.97, joints_pos, 52.39, 39.02, -47.21, -91.7, -144.61, -65.23, -142.0, tool_torque, 0.181, -0.123, 0.074, tool_momentum, 0.194, -0.119, 0.073, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:266, robot_pos_w_timestamp, 1650976998481, 504.26, 196.42, 348.25, 2.39, -0.07, 3.11, tool_force, -1.5, -0.94, 0.72, actual_rep, 3, curr_step, 39, track_size, 77, robot_vel, 46.99, joints_pos, 53.11, 38.68, -47.21, -91.57, -144.91, -65.42, -140.81, tool_torque, 0.115, -0.066, 0.025, tool_momentum, 0.139, -0.069, 0.025, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:395, robot_pos_w_timestamp, 1650976998643, 501.67, 202.93, 351.51, 2.39, -0.07, 3.11, tool_force, -1.47, -0.13, 1.12, actual_rep, 3, curr_step, 39, track_size, 77, robot_vel, 45.7, joints_pos, 53.85, 38.27, -47.2, -91.56, -144.94, -65.43, -139.91, tool_torque, 0.281, 0.0090, 0.036, tool_momentum, 0.265, -0.0010, 0.037, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:535, robot_pos_w_timestamp, 1650976998782, 499.28, 208.04, 353.79, 2.39, -0.07, 3.1, tool_force, -1.54, -0.51, 0.8, actual_rep, 3, curr_step, 40, track_size, 77, robot_vel, 40.38, joints_pos, 54.43, 37.98, -47.18, -91.57, -144.95, -65.52, -139.07, tool_torque, 0.189, -0.073, 0.044, tool_momentum, 0.182, -0.076, 0.044, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:696, robot_pos_w_timestamp, 1650976998934, 496.84, 213.87, 356.06, 2.38, -0.08, 3.1, tool_force, -0.89, -0.82, 0.3, actual_rep, 3, curr_step, 41, track_size, 77, robot_vel, 42.65, joints_pos, 55.0, 37.73, -47.1, -91.48, -144.93, -65.71, -138.13, tool_torque, 0.187, -0.2, 0.061, tool_momentum, 0.189, -0.193, 0.06, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:899, robot_pos_w_timestamp, 1650976999083, 494.48, 219.71, 357.66, 2.38, -0.07, 3.1, tool_force, -1.27, 0.33, 0.88, actual_rep, 3, curr_step, 42, track_size, 77, robot_vel, 41.54, joints_pos, 55.72, 37.57, -47.1, -91.41, -145.27, -65.66, -137.11, tool_torque, 0.366, 0.075, 0.08, tool_momentum, 0.362, 0.071, 0.082, robot_mode, rotation_overlay, 
26/04/2022 13:45:00:999, robot_pos_w_timestamp, 1650976999240, 491.76, 225.66, 358.7, 2.38, -0.07, 3.1, tool_force, -1.59, 0.06, 0.49, actual_rep, 3, curr_step, 42, track_size, 77, robot_vel, 40.36, joints_pos, 56.47, 37.44, -47.1, -91.4, -145.4, -65.62, -136.26, tool_torque, 0.419, 0.178, 0.074, tool_momentum, 0.414, 0.187, 0.073, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:199, robot_pos_w_timestamp, 1650976999387, 489.54, 231.41, 359.22, 2.38, -0.07, 3.1, tool_force, -1.84, 0.41, 0.58, actual_rep, 3, curr_step, 44, track_size, 77, robot_vel, 41.47, joints_pos, 57.18, 37.4, -47.1, -91.37, -145.73, -65.37, -135.39, tool_torque, 0.524, 0.145, 0.106, tool_momentum, 0.529, 0.137, 0.107, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:303, robot_pos_w_timestamp, 1650976999537, 487.93, 236.24, 358.34, 2.38, -0.04, 3.1, tool_force, -1.73, 0.17, -0.17, actual_rep, 3, curr_step, 47, track_size, 77, robot_vel, 35.25, joints_pos, 58.03, 37.43, -47.13, -91.48, -146.67, -64.33, -134.27, tool_torque, 0.509, 0.177, 0.078, tool_momentum, 0.52, 0.16, 0.078, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:502, robot_pos_w_timestamp, 1650976999690, 487.08, 240.66, 357.78, 2.38, -0.01, 3.11, tool_force, -1.22, 0.13, 0.45, actual_rep, 3, curr_step, 49, track_size, 77, robot_vel, 31.25, joints_pos, 58.95, 37.63, -47.25, -91.33, -148.39, -63.51, -132.7, tool_torque, 0.481, 0.297, 0.031, tool_momentum, 0.474, 0.291, 0.032, robot_mode, rotation_overlay, 
