22/03/2022 14:59:27: File Created!
22/03/2022 14:59:27:083, robot_pos_w_timestamp, 1647957485777, 536.65, 303.05, 194.85, 2.29, 0.04, 3.08, tool_force, 0.35, 0.86, 6.04, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 8.22, joints_pos, 42.3, 53.01, -19.5, -81.07, 19.7, 45.28, 65.88, tool_torque, 0.0090, -0.304, 0.287, tool_momentum, 0.012, -0.303, 0.286, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:491, robot_pos_w_timestamp, 1647957523601, 554.8, 108.91, 242.27, 2.05, 0.02, 3.14, tool_force, -0.7, 1.64, 6.27, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 7.92, joints_pos, 26.58, 44.08, -21.76, -90.12, 18.55, 48.95, 60.63, tool_torque, -0.037, -0.0080, -0.011, tool_momentum, -0.032, -0.011, -0.011, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:592, robot_pos_w_timestamp, 1647957523735, 554.36, 108.78, 242.56, 2.05, 0.02, 3.14, tool_force, -0.34, 2.39, 6.34, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 2.24, joints_pos, 26.51, 43.99, -21.66, -90.21, 18.45, 48.91, 60.75, tool_torque, 0.223, -0.135, 0.129, tool_momentum, 0.23, -0.134, 0.129, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:785, robot_pos_w_timestamp, 1647957523885, 554.11, 108.93, 242.05, 2.07, 0.02, 3.14, tool_force, 0.01, 2.22, 5.95, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 1.59, joints_pos, 26.52, 44.01, -21.61, -90.25, 18.35, 48.84, 59.59, tool_torque, 0.329, -0.27, 0.439, tool_momentum, 0.329, -0.274, 0.44, robot_mode, rotation_overlay, 
22/03/2022 15:00:05:895, robot_pos_w_timestamp, 1647957524034, 553.9, 109.05, 242.91, 2.13, 0.02, -3.14, tool_force, 0.42, 2.0, 5.76, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 6.95, joints_pos, 26.52, 43.9, -21.56, -90.28, 18.18, 48.9, 56.63, tool_torque, 0.235, -0.433, 0.49, tool_momentum, 0.236, -0.432, 0.49, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:057, robot_pos_w_timestamp, 1647957524185, 553.28, 108.99, 244.0, 2.21, 0.02, -3.14, tool_force, 0.18, 2.71, 6.06, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.02, joints_pos, 26.45, 43.68, -21.42, -90.41, 18.0, 48.87, 51.53, tool_torque, 0.438, -0.426, 0.502, tool_momentum, 0.429, -0.421, 0.5, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:198, robot_pos_w_timestamp, 1647957524335, 552.65, 108.78, 245.11, 2.33, 0.02, -3.14, tool_force, 0.1, 2.56, 5.63, actual_rep, 2, curr_step, 34, track_size, 95, robot_vel, 8.54, joints_pos, 26.31, 43.46, -21.24, -90.56, 17.87, 48.84, 45.3, tool_torque, 0.576, -0.356, 0.497, tool_momentum, 0.585, -0.366, 0.497, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:329, robot_pos_w_timestamp, 1647957524486, 552.05, 108.57, 246.18, 2.41, 0.02, -3.14, tool_force, -0.3, 2.62, 5.58, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.44, joints_pos, 26.28, 43.26, -21.19, -90.7, 17.83, 48.83, 40.28, tool_torque, 0.597, -0.255, 0.437, tool_momentum, 0.593, -0.254, 0.435, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:501, robot_pos_w_timestamp, 1647957524635, 551.49, 108.38, 247.1, 2.47, 0.02, -3.14, tool_force, -0.7, 2.25, 5.83, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.23, joints_pos, 26.31, 43.11, -21.22, -90.82, 17.84, 48.83, 37.29, tool_torque, 0.412, -0.107, 0.354, tool_momentum, 0.409, -0.104, 0.353, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:702, robot_pos_w_timestamp, 1647957524789, 550.87, 108.18, 248.09, 2.49, 0.02, -3.14, tool_force, -1.11, 2.19, 6.5, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.59, joints_pos, 26.37, 42.96, -21.31, -90.93, 17.85, 48.89, 36.17, tool_torque, 0.2, -0.044, 0.261, tool_momentum, 0.202, -0.043, 0.26, robot_mode, rotation_overlay, 
22/03/2022 15:00:06:803, robot_pos_w_timestamp, 1647957524922, 550.48, 108.12, 248.04, 2.49, 0.02, -3.14, tool_force, -1.5, 2.05, 6.01, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.1, joints_pos, 26.41, 42.94, -21.36, -91.01, 17.92, 48.87, 36.12, tool_torque, 0.124, 0.086, 0.125, tool_momentum, 0.116, 0.083, 0.123, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:004, robot_pos_w_timestamp, 1647957525073, 550.49, 107.98, 247.58, 2.46, 0.02, -3.14, tool_force, -1.37, 1.17, 5.9, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 1.78, joints_pos, 26.42, 42.97, -21.41, -91.04, 18.12, 48.79, 37.41, tool_torque, -0.06, 0.251, -0.166, tool_momentum, -0.079, 0.256, -0.168, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:106, robot_pos_w_timestamp, 1647957525221, 550.13, 107.88, 248.4, 2.4, 0.02, 3.14, tool_force, -1.76, 1.53, 6.73, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.2, joints_pos, 26.51, 42.87, -21.54, -91.11, 18.22, 48.86, 40.74, tool_torque, -0.171, 0.267, -0.207, tool_momentum, -0.181, 0.269, -0.208, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:308, robot_pos_w_timestamp, 1647957525373, 549.42, 107.71, 249.42, 2.31, 0.02, 3.14, tool_force, -1.71, 1.3, 6.68, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.26, joints_pos, 26.66, 42.73, -21.73, -91.23, 18.3, 48.95, 46.04, tool_torque, -0.221, 0.214, -0.156, tool_momentum, -0.219, 0.216, -0.157, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:406, robot_pos_w_timestamp, 1647957525521, 548.8, 107.78, 250.47, 2.2, 0.02, 3.14, tool_force, -1.5, 1.69, 6.93, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 7.87, joints_pos, 26.86, 42.61, -21.94, -91.32, 18.31, 49.06, 52.59, tool_torque, -0.164, 0.209, -0.158, tool_momentum, -0.168, 0.209, -0.16, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:610, robot_pos_w_timestamp, 1647957525672, 548.13, 107.8, 251.52, 2.12, 0.02, 3.14, tool_force, -1.32, 1.76, 6.88, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 8.58, joints_pos, 26.95, 42.46, -22.04, -91.42, 18.31, 49.15, 57.01, tool_torque, -0.162, 0.214, -0.137, tool_momentum, -0.159, 0.21, -0.137, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:683, robot_pos_w_timestamp, 1647957525822, 547.52, 107.7, 252.66, 2.07, 0.02, 3.14, tool_force, -1.22, 1.98, 6.8, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 9.66, joints_pos, 26.96, 42.27, -22.0, -91.54, 18.15, 49.17, 59.94, tool_torque, -0.086, 0.195, -0.088, tool_momentum, -0.087, 0.194, -0.088, robot_mode, rotation_overlay, 
22/03/2022 15:00:07:911, robot_pos_w_timestamp, 1647957525972, 546.85, 107.64, 253.8, 2.05, 0.02, 3.14, tool_force, -0.65, 1.96, 6.39, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 8.84, joints_pos, 26.92, 42.06, -21.9, -91.67, 17.97, 49.17, 60.89, tool_torque, 0.013, -0.013, -0.0030, tool_momentum, 0.024, -0.0040, -0.0030, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:014, robot_pos_w_timestamp, 1647957526103, 546.42, 107.7, 253.56, 2.05, 0.02, 3.14, tool_force, -0.45, 2.63, 6.05, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 7.42, joints_pos, 26.87, 42.02, -21.79, -91.76, 17.91, 49.06, 60.89, tool_torque, 0.35, -0.13, 0.198, tool_momentum, 0.351, -0.133, 0.198, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:214, robot_pos_w_timestamp, 1647957526254, 546.34, 107.98, 253.5, 2.08, 0.02, 3.14, tool_force, 0.43, 1.67, 5.47, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 1.83, joints_pos, 26.9, 42.02, -21.77, -91.76, 17.79, 49.04, 59.36, tool_torque, 0.314, -0.298, 0.446, tool_momentum, 0.319, -0.3, 0.447, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:317, robot_pos_w_timestamp, 1647957526406, 545.9, 108.25, 254.51, 2.14, 0.02, 3.14, tool_force, -0.25, 2.7, 5.92, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 9.38, joints_pos, 26.89, 41.85, -21.68, -91.85, 17.63, 49.04, 55.81, tool_torque, 0.458, -0.235, 0.487, tool_momentum, 0.46, -0.235, 0.486, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:494, robot_pos_w_timestamp, 1647957526555, 545.28, 108.35, 255.59, 2.24, 0.02, 3.14, tool_force, -0.13, 2.86, 5.7, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 8.78, joints_pos, 26.8, 41.62, -21.51, -91.99, 17.5, 48.96, 50.39, tool_torque, 0.609, -0.255, 0.497, tool_momentum, 0.598, -0.256, 0.497, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:620, robot_pos_w_timestamp, 1647957526706, 544.62, 108.27, 256.68, 2.35, 0.02, 3.14, tool_force, -0.2, 2.65, 5.13, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 7.53, joints_pos, 26.69, 41.38, -21.34, -92.16, 17.45, 48.87, 44.16, tool_torque, 0.655, -0.287, 0.486, tool_momentum, 0.659, -0.287, 0.486, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:764, robot_pos_w_timestamp, 1647957526857, 543.94, 108.17, 257.74, 2.43, 0.02, 3.14, tool_force, -0.41, 2.61, 5.57, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.39, joints_pos, 26.68, 41.18, -21.32, -92.32, 17.45, 48.83, 39.56, tool_torque, 0.629, -0.201, 0.423, tool_momentum, 0.625, -0.199, 0.423, robot_mode, rotation_overlay, 
22/03/2022 15:00:08:924, robot_pos_w_timestamp, 1647957527006, 543.3, 108.16, 258.7, 2.47, 0.02, 3.14, tool_force, -1.08, 2.45, 5.77, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.5, joints_pos, 26.72, 41.01, -21.35, -92.45, 17.54, 48.82, 36.97, tool_torque, 0.496, 0.011, 0.33, tool_momentum, 0.499, 0.011, 0.328, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:041, robot_pos_w_timestamp, 1647957527157, 542.69, 108.09, 259.6, 2.49, 0.02, 3.14, tool_force, -1.35, 2.15, 5.96, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.02, joints_pos, 26.82, 40.86, -21.46, -92.58, 17.59, 48.82, 36.25, tool_torque, 0.291, 0.099, 0.233, tool_momentum, 0.292, 0.097, 0.233, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:226, robot_pos_w_timestamp, 1647957527290, 542.41, 108.06, 259.16, 2.49, 0.02, 3.14, tool_force, -1.28, 1.59, 5.82, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 6.97, joints_pos, 26.84, 40.9, -21.49, -92.61, 17.65, 48.82, 36.32, tool_torque, 0.155, 0.199, 0.054, tool_momentum, 0.15, 0.204, 0.05, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:429, robot_pos_w_timestamp, 1647957527443, 542.29, 108.13, 258.98, 2.46, 0.02, 3.13, tool_force, -1.71, 1.2, 6.25, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 2.06, joints_pos, 26.85, 40.92, -21.55, -92.63, 17.94, 48.87, 37.87, tool_torque, -0.111, 0.239, -0.182, tool_momentum, -0.115, 0.239, -0.182, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:527, robot_pos_w_timestamp, 1647957527589, 541.75, 108.18, 259.8, 2.39, 0.02, 3.13, tool_force, -1.88, 1.39, 6.63, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.6, joints_pos, 26.94, 40.81, -21.66, -92.71, 18.07, 48.97, 41.45, tool_torque, -0.183, 0.194, -0.196, tool_momentum, -0.186, 0.194, -0.196, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:728, robot_pos_w_timestamp, 1647957527743, 540.98, 108.21, 260.79, 2.29, 0.01, 3.13, tool_force, -1.78, 1.37, 6.57, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.57, joints_pos, 27.1, 40.68, -21.86, -92.81, 18.19, 49.12, 47.09, tool_torque, -0.202, 0.202, -0.152, tool_momentum, -0.197, 0.192, -0.153, robot_mode, rotation_overlay, 
22/03/2022 15:00:09:829, robot_pos_w_timestamp, 1647957527891, 540.28, 108.39, 261.77, 2.19, 0.01, 3.13, tool_force, -1.59, 1.58, 6.67, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 8.94, joints_pos, 27.28, 40.56, -22.04, -92.9, 18.26, 49.26, 53.22, tool_torque, -0.166, 0.236, -0.168, tool_momentum, -0.163, 0.235, -0.168, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:030, robot_pos_w_timestamp, 1647957528043, 539.57, 108.51, 262.81, 2.11, 0.01, 3.13, tool_force, -1.43, 1.94, 6.71, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.44, joints_pos, 27.33, 40.38, -22.07, -93.01, 18.27, 49.34, 57.76, tool_torque, -0.114, 0.21, -0.124, tool_momentum, -0.11, 0.21, -0.124, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:115, robot_pos_w_timestamp, 1647957528192, 538.84, 108.62, 263.85, 2.06, 0.01, 3.13, tool_force, -1.22, 1.84, 6.46, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.28, joints_pos, 27.32, 40.2, -22.02, -93.13, 18.26, 49.39, 60.06, tool_torque, -0.088, 0.119, -0.087, tool_momentum, -0.086, 0.114, -0.087, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:333, robot_pos_w_timestamp, 1647957528344, 538.11, 108.7, 264.85, 2.05, 0.01, 3.13, tool_force, -0.88, 2.14, 6.36, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.4, joints_pos, 27.25, 40.0, -21.88, -93.25, 18.17, 49.4, 60.7, tool_torque, 0.016, -0.1, 0.033, tool_momentum, 0.0050, -0.104, 0.033, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:396, robot_pos_w_timestamp, 1647957528473, 537.75, 108.74, 264.43, 2.05, 0.01, 3.13, tool_force, -0.31, 1.94, 5.56, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 7.27, joints_pos, 27.21, 39.99, -21.79, -93.32, 18.08, 49.31, 60.65, tool_torque, 0.204, -0.166, 0.217, tool_momentum, 0.211, -0.174, 0.222, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:635, robot_pos_w_timestamp, 1647957528625, 537.47, 109.25, 264.39, 2.09, 0.01, 3.13, tool_force, 0.31, 2.02, 5.93, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 3.14, joints_pos, 27.23, 39.97, -21.71, -93.33, 17.89, 49.34, 58.98, tool_torque, 0.282, -0.301, 0.429, tool_momentum, 0.282, -0.298, 0.429, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:738, robot_pos_w_timestamp, 1647957528772, 536.95, 109.62, 265.36, 2.15, 0.01, 3.13, tool_force, -0.28, 2.52, 5.96, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 9.63, joints_pos, 27.22, 39.81, -21.6, -93.4, 17.69, 49.38, 55.45, tool_torque, 0.279, -0.326, 0.476, tool_momentum, 0.284, -0.329, 0.476, robot_mode, rotation_overlay, 
22/03/2022 15:00:10:850, robot_pos_w_timestamp, 1647957528921, 536.2, 109.83, 266.31, 2.25, 0.01, 3.13, tool_force, 0.02, 2.54, 6.09, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 9.71, joints_pos, 27.15, 39.6, -21.42, -93.52, 17.49, 49.38, 49.78, tool_torque, 0.348, -0.428, 0.492, tool_momentum, 0.354, -0.44, 0.493, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:040, robot_pos_w_timestamp, 1647957529070, 535.43, 109.88, 267.28, 2.36, 0.01, 3.13, tool_force, -0.3, 2.46, 5.76, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.81, joints_pos, 27.07, 39.4, -21.28, -93.66, 17.39, 49.38, 43.79, tool_torque, 0.412, -0.398, 0.469, tool_momentum, 0.415, -0.389, 0.469, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:153, robot_pos_w_timestamp, 1647957529223, 534.68, 109.98, 268.26, 2.44, 0.01, 3.13, tool_force, -0.58, 2.15, 6.13, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.84, joints_pos, 27.1, 39.22, -21.26, -93.78, 17.35, 49.41, 39.41, tool_torque, 0.26, -0.298, 0.386, tool_momentum, 0.259, -0.296, 0.385, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:344, robot_pos_w_timestamp, 1647957529368, 533.94, 110.08, 269.21, 2.48, 0.01, 3.13, tool_force, -1.14, 1.87, 6.42, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.32, joints_pos, 27.18, 39.05, -21.31, -93.91, 17.31, 49.44, 37.09, tool_torque, 0.089, -0.094, 0.305, tool_momentum, 0.097, -0.095, 0.306, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:463, robot_pos_w_timestamp, 1647957529519, 533.28, 110.19, 270.1, 2.49, 0.01, 3.13, tool_force, -1.51, 1.58, 6.25, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.13, joints_pos, 27.28, 38.91, -21.39, -94.02, 17.3, 49.48, 36.59, tool_torque, -0.042, 0.043, 0.22, tool_momentum, -0.043, 0.041, 0.22, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:646, robot_pos_w_timestamp, 1647957529647, 532.97, 110.0, 269.64, 2.48, 0.01, 3.13, tool_force, -1.55, 1.17, 6.13, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.72, joints_pos, 27.28, 38.93, -21.4, -94.08, 17.3, 49.41, 36.83, tool_torque, -0.122, 0.205, -0.017, tool_momentum, -0.121, 0.206, -0.017, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:758, robot_pos_w_timestamp, 1647957529797, 532.79, 110.57, 269.58, 2.45, 0.01, 3.13, tool_force, -1.83, 1.08, 6.28, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 6.05, joints_pos, 27.31, 38.92, -21.4, -94.1, 17.5, 49.43, 38.6, tool_torque, -0.151, 0.27, -0.186, tool_momentum, -0.147, 0.27, -0.186, robot_mode, rotation_overlay, 
22/03/2022 15:00:11:947, robot_pos_w_timestamp, 1647957529945, 532.31, 110.66, 270.34, 2.38, 0.01, 3.13, tool_force, -2.37, 1.33, 6.79, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 7.98, joints_pos, 27.34, 38.79, -21.41, -94.18, 17.5, 49.48, 42.54, tool_torque, -0.236, 0.305, -0.193, tool_momentum, -0.225, 0.299, -0.191, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:059, robot_pos_w_timestamp, 1647957530096, 531.52, 110.79, 271.35, 2.28, 0.01, 3.13, tool_force, -1.49, 1.48, 6.5, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.49, joints_pos, 27.54, 38.65, -21.59, -94.3, 17.49, 49.54, 48.33, tool_torque, -0.219, 0.214, -0.153, tool_momentum, -0.225, 0.225, -0.153, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:250, robot_pos_w_timestamp, 1647957530244, 530.75, 111.3, 272.42, 2.18, 0.01, 3.13, tool_force, -1.73, 1.94, 6.8, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 9.72, joints_pos, 27.85, 38.52, -21.87, -94.4, 17.5, 49.62, 54.4, tool_torque, -0.123, 0.229, -0.145, tool_momentum, -0.13, 0.231, -0.145, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:362, robot_pos_w_timestamp, 1647957530395, 529.93, 111.71, 273.4, 2.11, 0.01, 3.13, tool_force, -1.21, 1.87, 6.67, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.28, joints_pos, 28.0, 38.37, -21.98, -94.52, 17.49, 49.67, 58.52, tool_torque, -0.146, 0.206, -0.132, tool_momentum, -0.148, 0.208, -0.132, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:555, robot_pos_w_timestamp, 1647957530544, 529.19, 111.9, 274.48, 2.07, 0.01, 3.13, tool_force, -1.3, 2.01, 6.82, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.01, joints_pos, 28.02, 38.17, -21.93, -94.63, 17.38, 49.71, 60.71, tool_torque, -0.111, 0.183, -0.078, tool_momentum, -0.107, 0.18, -0.078, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:709, robot_pos_w_timestamp, 1647957530678, 528.39, 112.09, 275.33, 2.06, 0.01, 3.13, tool_force, -0.67, 1.56, 5.68, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.71, joints_pos, 27.98, 37.99, -21.8, -94.76, 17.22, 49.71, 61.21, tool_torque, -0.047, -0.053, 0.041, tool_momentum, -0.037, -0.058, 0.044, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:829, robot_pos_w_timestamp, 1647957530822, 528.23, 112.47, 274.76, 2.07, 0.01, 3.13, tool_force, 0.42, 2.13, 5.47, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 6.67, joints_pos, 27.98, 38.01, -21.72, -94.8, 17.15, 49.59, 60.77, tool_torque, 0.322, -0.267, 0.393, tool_momentum, 0.32, -0.265, 0.393, robot_mode, rotation_overlay, 
22/03/2022 15:00:12:968, robot_pos_w_timestamp, 1647957530973, 528.02, 113.16, 275.11, 2.11, 0.01, 3.13, tool_force, -0.39, 2.73, 5.83, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 8.4, joints_pos, 27.99, 37.95, -21.61, -94.8, 16.97, 49.58, 58.39, tool_torque, 0.419, -0.135, 0.422, tool_momentum, 0.417, -0.135, 0.422, robot_mode, rotation_overlay, 
22/03/2022 15:00:13:157, robot_pos_w_timestamp, 1647957531122, 527.28, 113.62, 276.15, 2.19, 0.01, 3.13, tool_force, -0.31, 2.67, 5.52, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.96, joints_pos, 27.98, 37.74, -21.48, -94.93, 16.82, 49.55, 54.22, tool_torque, 0.489, -0.181, 0.483, tool_momentum, 0.483, -0.18, 0.482, robot_mode, rotation_overlay, 
