21/03/2022 15:44:59: File Created!
21/03/2022 15:44:59:714, robot_pos_with_timestamp, 1647873819819, 536.62, 303.01, 194.86, 2.29, 0.04, 3.08, tool_force, -0.39, 1.08, 6.34, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 39.73, 52.36, -15.43, -81.07, 15.13, 44.64, 68.78, tool_torque, -0.079, 0.148, 0.014, tool_momentum, -0.078, 0.15, 0.014, robot_mode, normal, 
21/03/2022 15:45:37:693, robot_pos_with_timestamp, 1647873857229, 550.25, 108.0, 247.72, 2.48, 0.02, -3.14, tool_force, -0.86, 1.02, 6.11, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.92, joints_pos, 22.62, 42.07, -15.91, -91.06, 13.03, 48.07, 39.88, tool_torque, 0.034, 0.122, -0.014, tool_momentum, 0.028, 0.132, -0.017, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:905, robot_pos_with_timestamp, 1647873857397, 550.21, 107.87, 247.88, 2.44, 0.02, -3.14, tool_force, -1.76, 1.39, 6.49, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 3.0, joints_pos, 22.61, 42.04, -15.93, -91.09, 13.14, 48.07, 42.31, tool_torque, -0.052, 0.24, -0.125, tool_momentum, -0.051, 0.234, -0.124, robot_mode, rotation_overlay, 
21/03/2022 15:45:37:997, robot_pos_with_timestamp, 1647873857530, 549.7, 107.64, 248.8, 2.37, 0.02, 3.14, tool_force, -1.25, 1.4, 6.6, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.41, joints_pos, 22.68, 41.91, -16.06, -91.19, 13.23, 48.14, 46.02, tool_torque, -0.137, 0.184, -0.115, tool_momentum, -0.157, 0.206, -0.117, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:150, robot_pos_with_timestamp, 1647873857680, 549.03, 107.62, 249.84, 2.27, 0.02, 3.14, tool_force, -1.26, 1.54, 6.72, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.17, joints_pos, 22.91, 41.78, -16.32, -91.3, 13.35, 48.24, 51.95, tool_torque, -0.164, 0.237, -0.127, tool_momentum, -0.18, 0.237, -0.127, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:314, robot_pos_with_timestamp, 1647873857830, 548.4, 107.76, 250.88, 2.17, 0.02, 3.14, tool_force, -1.16, 1.57, 6.77, actual_rep, 2, curr_step, 35, track_size, 95, robot_vel, 8.41, joints_pos, 23.12, 41.66, -16.56, -91.38, 13.41, 48.36, 57.83, tool_torque, -0.178, 0.264, -0.127, tool_momentum, -0.183, 0.267, -0.127, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:498, robot_pos_with_timestamp, 1647873857986, 547.77, 107.7, 252.01, 2.09, 0.02, 3.14, tool_force, -1.05, 1.54, 6.64, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 8.22, joints_pos, 23.17, 41.48, -16.59, -91.49, 13.39, 48.42, 61.9, tool_torque, -0.137, 0.236, -0.103, tool_momentum, -0.135, 0.236, -0.103, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:609, robot_pos_with_timestamp, 1647873858138, 547.09, 107.75, 253.13, 2.06, 0.02, 3.14, tool_force, -0.68, 1.68, 6.64, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 9.05, joints_pos, 23.15, 41.29, -16.52, -91.62, 13.23, 48.43, 64.0, tool_torque, -0.087, 0.099, -0.026, tool_momentum, -0.088, 0.096, -0.026, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:768, robot_pos_with_timestamp, 1647873858274, 546.53, 107.64, 254.02, 2.05, 0.02, 3.14, tool_force, 0.05, 1.69, 6.14, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 6.35, joints_pos, 23.07, 41.12, -16.39, -91.73, 13.08, 48.43, 64.36, tool_torque, -0.0060, -0.066, 0.041, tool_momentum, -0.014, -0.053, 0.042, robot_mode, rotation_overlay, 
21/03/2022 15:45:38:908, robot_pos_with_timestamp, 1647873858419, 546.23, 107.86, 253.39, 2.06, 0.02, 3.14, tool_force, 0.64, 1.94, 5.47, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 7.35, joints_pos, 23.07, 41.14, -16.33, -91.8, 13.04, 48.29, 63.87, tool_torque, 0.337, -0.39, 0.447, tool_momentum, 0.342, -0.389, 0.448, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:065, robot_pos_with_timestamp, 1647873858570, 546.1, 108.03, 253.78, 2.1, 0.02, 3.14, tool_force, -0.08, 2.48, 6.21, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 4.53, joints_pos, 23.08, 41.08, -16.3, -91.82, 12.9, 48.3, 61.48, tool_torque, 0.341, -0.243, 0.471, tool_momentum, 0.347, -0.249, 0.471, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:212, robot_pos_with_timestamp, 1647873858721, 545.46, 108.3, 254.96, 2.18, 0.02, 3.14, tool_force, 0.24, 2.25, 5.56, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 9.44, joints_pos, 23.01, 40.86, -16.12, -91.95, 12.7, 48.27, 57.1, tool_torque, 0.411, -0.324, 0.498, tool_momentum, 0.409, -0.321, 0.498, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:362, robot_pos_with_timestamp, 1647873858871, 544.79, 108.31, 255.95, 2.29, 0.02, 3.14, tool_force, 0.08, 2.49, 5.52, actual_rep, 2, curr_step, 36, track_size, 95, robot_vel, 7.31, joints_pos, 22.84, 40.64, -15.85, -92.11, 12.55, 48.17, 51.08, tool_torque, 0.524, -0.277, 0.493, tool_momentum, 0.54, -0.274, 0.493, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:512, robot_pos_with_timestamp, 1647873859021, 544.18, 108.07, 257.01, 2.39, 0.02, 3.14, tool_force, -0.26, 2.31, 5.7, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.87, joints_pos, 22.71, 40.42, -15.71, -92.27, 12.54, 48.09, 45.37, tool_torque, 0.512, -0.254, 0.467, tool_momentum, 0.517, -0.253, 0.468, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:700, robot_pos_with_timestamp, 1647873859171, 543.55, 108.09, 258.06, 2.45, 0.02, 3.14, tool_force, -0.66, 2.17, 5.72, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 8.13, joints_pos, 22.73, 40.23, -15.7, -92.41, 12.55, 48.08, 41.67, tool_torque, 0.431, -0.106, 0.399, tool_momentum, 0.433, -0.105, 0.399, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:813, robot_pos_with_timestamp, 1647873859323, 542.92, 108.03, 259.07, 2.48, 0.02, 3.14, tool_force, -1.08, 1.78, 6.02, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 8.18, joints_pos, 22.78, 40.06, -15.77, -92.54, 12.66, 48.08, 39.9, tool_torque, 0.264, 0.055, 0.272, tool_momentum, 0.263, 0.057, 0.272, robot_mode, rotation_overlay, 
21/03/2022 15:45:39:968, robot_pos_with_timestamp, 1647873859455, 542.39, 108.03, 259.59, 2.49, 0.02, 3.14, tool_force, -0.87, 1.79, 5.78, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 6.02, joints_pos, 22.89, 39.97, -15.89, -92.64, 12.74, 48.08, 39.67, tool_torque, 0.18, 0.08, 0.21, tool_momentum, 0.173, 0.084, 0.209, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:113, robot_pos_with_timestamp, 1647873859605, 542.07, 108.17, 258.93, 2.47, 0.02, 3.13, tool_force, -1.59, 1.62, 6.25, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 4.24, joints_pos, 22.88, 40.01, -15.88, -92.7, 12.92, 48.01, 40.49, tool_torque, 0.088, 0.225, -0.082, tool_momentum, 0.087, 0.227, -0.082, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:268, robot_pos_with_timestamp, 1647873859756, 541.83, 108.08, 259.26, 2.42, 0.02, 3.13, tool_force, -1.03, 1.41, 6.46, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 5.39, joints_pos, 22.87, 39.97, -15.91, -92.71, 13.06, 48.16, 43.33, tool_torque, -0.056, 0.077, -0.086, tool_momentum, -0.059, 0.077, -0.084, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:421, robot_pos_with_timestamp, 1647873859906, 541.21, 108.08, 260.32, 2.34, 0.02, 3.13, tool_force, -1.47, 1.31, 6.63, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.5, joints_pos, 22.99, 39.83, -16.07, -92.8, 13.21, 48.28, 47.98, tool_torque, -0.142, 0.225, -0.121, tool_momentum, -0.147, 0.223, -0.121, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:572, robot_pos_with_timestamp, 1647873860061, 540.45, 108.23, 261.33, 2.22, 0.01, 3.13, tool_force, -1.6, 1.33, 6.57, actual_rep, 2, curr_step, 37, track_size, 95, robot_vel, 7.89, joints_pos, 23.23, 39.71, -16.35, -92.89, 13.38, 48.44, 54.47, tool_torque, -0.193, 0.271, -0.135, tool_momentum, -0.203, 0.281, -0.136, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:736, robot_pos_with_timestamp, 1647873860210, 539.71, 108.48, 262.35, 2.13, 0.01, 3.13, tool_force, -1.33, 1.5, 6.69, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 9.24, joints_pos, 23.39, 39.55, -16.5, -93.0, 13.46, 48.55, 59.85, tool_torque, -0.152, 0.267, -0.126, tool_momentum, -0.146, 0.267, -0.125, robot_mode, rotation_overlay, 
21/03/2022 15:45:40:877, robot_pos_with_timestamp, 1647873860361, 539.01, 108.57, 263.44, 2.08, 0.01, 3.13, tool_force, -1.13, 1.65, 6.69, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.3, joints_pos, 23.39, 39.38, -16.47, -93.11, 13.47, 48.62, 62.81, tool_torque, -0.093, 0.138, -0.068, tool_momentum, -0.096, 0.134, -0.068, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:026, robot_pos_with_timestamp, 1647873860511, 538.21, 108.67, 264.5, 2.05, 0.01, 3.13, tool_force, -0.52, 1.47, 6.26, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.96, joints_pos, 23.35, 39.18, -16.39, -93.24, 13.46, 48.65, 64.04, tool_torque, -0.055, -0.062, 0.0040, tool_momentum, -0.051, -0.064, 0.0040, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:175, robot_pos_with_timestamp, 1647873860641, 537.77, 108.63, 264.85, 2.05, 0.01, 3.13, tool_force, -0.59, 1.62, 6.03, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 4.28, joints_pos, 23.3, 39.09, -16.31, -93.31, 13.42, 48.65, 64.13, tool_torque, 0.045, -0.012, 0.03, tool_momentum, 0.044, -0.01, 0.03, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:328, robot_pos_with_timestamp, 1647873860794, 537.33, 109.11, 264.11, 2.07, 0.01, 3.13, tool_force, -0.27, 2.44, 6.5, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 6.85, joints_pos, 23.31, 39.12, -16.21, -93.38, 13.24, 48.55, 63.28, tool_torque, 0.312, -0.187, 0.47, tool_momentum, 0.31, -0.192, 0.47, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:482, robot_pos_with_timestamp, 1647873860944, 537.02, 109.56, 264.9, 2.12, 0.01, 3.13, tool_force, 0.7, 1.63, 5.6, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 7.62, joints_pos, 23.3, 39.0, -16.1, -93.41, 13.04, 48.61, 60.37, tool_torque, 0.184, -0.441, 0.504, tool_momentum, 0.182, -0.435, 0.502, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:657, robot_pos_with_timestamp, 1647873861122, 536.06, 109.79, 266.06, 2.23, 0.01, 3.13, tool_force, 0.24, 2.07, 5.88, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.56, joints_pos, 23.2, 38.77, -15.88, -93.56, 12.8, 48.63, 54.41, tool_torque, 0.258, -0.421, 0.502, tool_momentum, 0.257, -0.418, 0.502, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:781, robot_pos_with_timestamp, 1647873861249, 535.48, 109.86, 266.87, 2.32, 0.01, 3.13, tool_force, 0.16, 2.09, 6.06, actual_rep, 2, curr_step, 38, track_size, 95, robot_vel, 8.57, joints_pos, 23.08, 38.6, -15.69, -93.66, 12.69, 48.64, 49.21, tool_torque, 0.322, -0.462, 0.498, tool_momentum, 0.32, -0.463, 0.498, robot_mode, rotation_overlay, 
21/03/2022 15:45:41:936, robot_pos_with_timestamp, 1647873861398, 534.82, 109.9, 267.84, 2.41, 0.01, 3.13, tool_force, -0.39, 2.12, 6.25, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 10.7, joints_pos, 23.05, 38.43, -15.62, -93.77, 12.63, 48.68, 44.1, tool_torque, 0.326, -0.351, 0.449, tool_momentum, 0.327, -0.346, 0.449, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:084, robot_pos_with_timestamp, 1647873861548, 534.12, 110.06, 268.78, 2.46, 0.01, 3.13, tool_force, -0.67, 1.76, 6.4, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 7.67, joints_pos, 23.1, 38.27, -15.64, -93.88, 12.62, 48.73, 41.15, tool_torque, 0.146, -0.174, 0.341, tool_momentum, 0.141, -0.175, 0.34, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:290, robot_pos_with_timestamp, 1647873861715, 533.34, 110.16, 269.92, 2.49, 0.01, 3.13, tool_force, -1.21, 1.66, 6.54, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 8.7, joints_pos, 23.22, 38.09, -15.75, -94.01, 12.62, 48.79, 39.99, tool_torque, 0.023, 0.0020, 0.232, tool_momentum, 0.026, 0.0080, 0.228, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:387, robot_pos_with_timestamp, 1647873861833, 532.87, 110.15, 269.9, 2.49, 0.01, 3.13, tool_force, -1.73, 1.74, 6.6, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 3.0, joints_pos, 23.28, 38.06, -15.8, -94.08, 12.63, 48.8, 39.99, tool_torque, 0.041, 0.154, 0.129, tool_momentum, 0.051, 0.158, 0.126, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:540, robot_pos_with_timestamp, 1647873861983, 532.67, 110.43, 269.36, 2.46, 0.01, 3.13, tool_force, -1.56, 0.7, 5.91, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 2.71, joints_pos, 23.28, 38.08, -15.78, -94.13, 12.8, 48.7, 41.51, tool_torque, -0.134, 0.207, -0.126, tool_momentum, -0.132, 0.203, -0.126, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:688, robot_pos_with_timestamp, 1647873862133, 532.34, 110.67, 270.11, 2.4, 0.01, 3.13, tool_force, -1.47, 1.14, 6.29, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 7.25, joints_pos, 23.31, 37.98, -15.79, -94.17, 12.82, 48.77, 44.9, tool_torque, -0.15, 0.185, -0.111, tool_momentum, -0.15, 0.185, -0.111, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:850, robot_pos_with_timestamp, 1647873862297, 531.47, 110.68, 271.23, 2.3, 0.01, 3.13, tool_force, -1.61, 1.33, 6.67, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 9.34, joints_pos, 23.45, 37.8, -15.92, -94.31, 12.81, 48.83, 50.97, tool_torque, -0.2, 0.288, -0.14, tool_momentum, -0.2, 0.289, -0.139, robot_mode, rotation_overlay, 
21/03/2022 15:45:42:986, robot_pos_with_timestamp, 1647873862433, 530.77, 111.19, 272.17, 2.2, 0.01, 3.13, tool_force, -1.46, 1.42, 6.6, actual_rep, 2, curr_step, 39, track_size, 95, robot_vel, 9.16, joints_pos, 23.7, 37.67, -16.13, -94.4, 12.82, 48.9, 56.62, tool_torque, -0.181, 0.313, -0.144, tool_momentum, -0.184, 0.318, -0.144, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:145, robot_pos_with_timestamp, 1647873862585, 530.03, 111.53, 273.21, 2.12, 0.01, 3.13, tool_force, -1.43, 1.6, 6.72, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 8.34, joints_pos, 23.87, 37.52, -16.26, -94.51, 12.82, 48.97, 61.26, tool_torque, -0.14, 0.344, -0.14, tool_momentum, -0.145, 0.35, -0.142, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:288, robot_pos_with_timestamp, 1647873862732, 529.3, 111.71, 274.19, 2.08, 0.01, 3.13, tool_force, -1.22, 1.63, 6.58, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.38, joints_pos, 23.89, 37.34, -16.23, -94.62, 12.78, 49.02, 63.72, tool_torque, -0.111, 0.248, -0.09, tool_momentum, -0.11, 0.242, -0.088, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:454, robot_pos_with_timestamp, 1647873862893, 528.49, 112.03, 275.31, 2.06, 0.01, 3.13, tool_force, -1.06, 1.93, 6.64, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.29, joints_pos, 23.87, 37.14, -16.12, -94.74, 12.61, 49.04, 64.52, tool_torque, -0.017, 0.109, 0.0, tool_momentum, -0.019, 0.084, 0.0040, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:592, robot_pos_with_timestamp, 1647873863014, 528.1, 112.13, 274.92, 2.06, 0.01, 3.13, tool_force, -0.78, 1.59, 5.59, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 5.69, joints_pos, 23.84, 37.13, -16.03, -94.83, 12.55, 48.92, 64.51, tool_torque, 0.128, 0.011, 0.169, tool_momentum, 0.129, 0.0070, 0.169, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:747, robot_pos_with_timestamp, 1647873863163, 527.88, 112.83, 274.77, 2.09, 0.01, 3.13, tool_force, 0.39, 1.91, 5.78, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 6.39, joints_pos, 23.85, 37.11, -15.9, -94.85, 12.32, 48.85, 62.98, tool_torque, 0.307, -0.272, 0.493, tool_momentum, 0.316, -0.269, 0.493, robot_mode, rotation_overlay, 
21/03/2022 15:45:43:891, robot_pos_with_timestamp, 1647873863311, 527.3, 113.42, 275.75, 2.16, 0.01, 3.13, tool_force, -0.26, 2.43, 5.88, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 9.61, joints_pos, 23.83, 36.93, -15.76, -94.94, 12.17, 48.85, 59.45, tool_torque, 0.379, -0.257, 0.506, tool_momentum, 0.38, -0.259, 0.507, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:057, robot_pos_with_timestamp, 1647873863468, 526.54, 113.85, 276.85, 2.26, 0.01, 3.13, tool_force, 0.03, 2.17, 5.71, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 8.35, joints_pos, 23.74, 36.71, -15.55, -95.08, 12.03, 48.8, 53.6, tool_torque, 0.42, -0.275, 0.503, tool_momentum, 0.423, -0.278, 0.505, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:195, robot_pos_with_timestamp, 1647873863610, 525.85, 114.05, 277.77, 2.36, 0.01, 3.13, tool_force, -0.47, 2.37, 5.7, actual_rep, 2, curr_step, 40, track_size, 95, robot_vel, 8.12, joints_pos, 23.62, 36.51, -15.36, -95.21, 12.01, 48.77, 47.82, tool_torque, 0.475, -0.195, 0.471, tool_momentum, 0.478, -0.192, 0.471, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:351, robot_pos_with_timestamp, 1647873863756, 525.22, 114.32, 278.72, 2.44, 0.01, 3.13, tool_force, -0.55, 2.08, 5.59, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 7.6, joints_pos, 23.62, 36.34, -15.3, -95.33, 12.02, 48.76, 43.38, tool_torque, 0.429, -0.16, 0.427, tool_momentum, 0.435, -0.159, 0.427, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:494, robot_pos_with_timestamp, 1647873863906, 524.53, 114.74, 279.68, 2.49, 0.01, 3.12, tool_force, -1.39, 2.08, 6.22, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 9.22, joints_pos, 23.69, 36.17, -15.33, -95.44, 12.1, 48.75, 40.92, tool_torque, 0.33, 0.074, 0.325, tool_momentum, 0.329, 0.076, 0.325, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:669, robot_pos_with_timestamp, 1647873864057, 523.86, 114.98, 280.61, 2.5, 0.01, 3.12, tool_force, -1.46, 1.74, 5.89, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 8.74, joints_pos, 23.85, 36.01, -15.47, -95.57, 12.19, 48.73, 40.27, tool_torque, 0.153, 0.221, 0.207, tool_momentum, 0.145, 0.174, 0.206, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:796, robot_pos_with_timestamp, 1647873864185, 523.42, 114.94, 280.15, 2.49, 0.01, 3.12, tool_force, -1.37, 1.15, 5.57, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 8.14, joints_pos, 23.88, 36.03, -15.51, -95.64, 12.25, 48.7, 40.39, tool_torque, 0.04, 0.232, 0.05, tool_momentum, 0.037, 0.235, 0.05, robot_mode, rotation_overlay, 
21/03/2022 15:45:44:947, robot_pos_with_timestamp, 1647873864332, 523.2, 115.45, 279.91, 2.46, 0.01, 3.12, tool_force, -1.58, 0.35, 5.97, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 3.71, joints_pos, 23.9, 36.05, -15.52, -95.64, 12.5, 48.77, 42.05, tool_torque, -0.276, 0.288, -0.174, tool_momentum, -0.273, 0.286, -0.174, robot_mode, rotation_overlay, 
21/03/2022 15:45:45:097, robot_pos_with_timestamp, 1647873864481, 522.75, 115.88, 280.83, 2.4, 0.01, 3.12, tool_force, -1.8, 0.89, 6.53, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 9.39, joints_pos, 23.98, 35.95, -15.57, -95.66, 12.57, 48.94, 45.75, tool_torque, -0.257, 0.313, -0.155, tool_momentum, -0.255, 0.322, -0.154, robot_mode, rotation_overlay, 
21/03/2022 15:45:45:269, robot_pos_with_timestamp, 1647873864629, 522.02, 116.34, 281.84, 2.29, 0.0, 3.12, tool_force, -1.69, 1.07, 6.47, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 7.52, joints_pos, 24.18, 35.8, -15.74, -95.76, 12.69, 49.05, 52.19, tool_torque, -0.233, 0.32, -0.157, tool_momentum, -0.222, 0.335, -0.158, robot_mode, rotation_overlay, 
21/03/2022 15:45:45:398, robot_pos_with_timestamp, 1647873864779, 521.25, 116.93, 282.72, 2.2, 0.0, 3.12, tool_force, -1.4, 1.61, 6.59, actual_rep, 2, curr_step, 41, track_size, 95, robot_vel, 10.09, joints_pos, 24.39, 35.67, -15.9, -95.84, 12.71, 49.12, 57.46, tool_torque, -0.12, 0.253, -0.125, tool_momentum, -0.12, 0.255, -0.125, robot_mode, rotation_overlay, 
21/03/2022 15:45:46:397, robot_pos_with_timestamp, 1647873865739, 516.49, 121.11, 287.71, 2.22, 0.0, 3.12, tool_force, 0.0, 2.39, 5.88, actual_rep, 2, curr_step, 42, track_size, 95, robot_vel, 12.93, joints_pos, 24.49, 34.66, -15.28, -96.51, 12.38, 49.12, 56.39, tool_torque, 0.444, -0.294, 0.505, tool_momentum, 0.444, -0.293, 0.505, robot_mode, normal, 
21/03/2022 15:45:46:543, robot_pos_with_timestamp, 1647873865889, 514.4, 123.27, 290.14, 2.28, 0.0, 3.11, tool_force, -1.02, 2.23, 6.43, actual_rep, 2, curr_step, 43, track_size, 95, robot_vel, 34.32, joints_pos, 24.59, 34.2, -15.05, -96.79, 12.31, 49.21, 53.38, tool_torque, 0.182, -0.167, 0.432, tool_momentum, 0.181, -0.176, 0.432, robot_mode, normal, 
21/03/2022 15:45:46:690, robot_pos_with_timestamp, 1647873866035, 510.13, 126.36, 294.38, 2.31, 0.0, 3.11, tool_force, 0.07, 1.41, 5.41, actual_rep, 2, curr_step, 44, track_size, 95, robot_vel, 44.47, joints_pos, 25.07, 33.37, -15.0, -97.38, 12.04, 49.24, 52.57, tool_torque, 0.11, -0.222, 0.378, tool_momentum, 0.104, -0.209, 0.378, robot_mode, normal, 
21/03/2022 15:45:46:854, robot_pos_with_timestamp, 1647873866195, 504.15, 132.29, 299.37, 2.31, 0.0, 3.1, tool_force, -1.53, 2.16, 6.21, actual_rep, 2, curr_step, 45, track_size, 95, robot_vel, 62.86, joints_pos, 25.87, 32.3, -14.98, -98.24, 12.15, 48.97, 52.96, tool_torque, 0.149, 0.27, -0.015, tool_momentum, 0.132, 0.242, -0.013, robot_mode, normal, 
21/03/2022 15:45:46:991, robot_pos_with_timestamp, 1647873866332, 498.42, 137.41, 303.58, 2.32, 0.0, 3.1, tool_force, -1.67, 1.08, 6.17, actual_rep, 2, curr_step, 46, track_size, 95, robot_vel, 66.34, joints_pos, 26.76, 31.41, -15.13, -98.95, 12.04, 49.02, 53.24, tool_torque, -0.122, 0.304, -0.065, tool_momentum, -0.097, 0.285, -0.061, robot_mode, normal, 
21/03/2022 15:45:47:141, robot_pos_with_timestamp, 1647873866482, 492.68, 143.15, 307.56, 2.32, 0.0, 3.09, tool_force, -1.88, 1.61, 6.44, actual_rep, 2, curr_step, 47, track_size, 95, robot_vel, 59.95, joints_pos, 27.66, 30.48, -15.19, -99.72, 12.07, 48.79, 53.93, tool_torque, 0.079, 0.35, -0.066, tool_momentum, 0.073, 0.362, -0.07, robot_mode, normal, 
21/03/2022 15:45:47:290, robot_pos_with_timestamp, 1647873866630, 486.57, 148.86, 311.11, 2.32, 0.0, 3.09, tool_force, -1.7, 1.01, 6.41, actual_rep, 2, curr_step, 48, track_size, 95, robot_vel, 101.02, joints_pos, 28.53, 29.7, -15.26, -100.34, 12.02, 48.97, 54.69, tool_torque, -0.127, 0.254, -0.048, tool_momentum, -0.118, 0.251, -0.048, robot_mode, normal, 
21/03/2022 15:45:47:452, robot_pos_with_timestamp, 1647873866786, 480.59, 154.92, 314.23, 2.31, -0.01, 3.09, tool_force, -1.37, 1.38, 6.45, actual_rep, 2, curr_step, 49, track_size, 95, robot_vel, 54.32, joints_pos, 29.35, 28.97, -15.25, -100.92, 12.25, 49.17, 55.7, tool_torque, -0.14, 0.245, -0.071, tool_momentum, -0.132, 0.254, -0.071, robot_mode, normal, 
21/03/2022 15:45:47:746, robot_pos_with_timestamp, 1647873867076, 469.83, 166.32, 318.89, 2.3, -0.01, 3.08, tool_force, -1.37, 1.88, 6.21, actual_rep, 2, curr_step, 52, track_size, 95, robot_vel, 56.49, joints_pos, 31.1, 27.66, -15.27, -102.14, 12.1, 48.72, 57.97, tool_torque, 0.101, 0.385, -0.052, tool_momentum, 0.112, 0.376, -0.052, robot_mode, normal, 
21/03/2022 15:45:47:894, robot_pos_with_timestamp, 1647873867223, 465.19, 171.93, 320.33, 2.3, -0.01, 3.08, tool_force, -1.59, 1.82, 6.23, actual_rep, 2, curr_step, 53, track_size, 95, robot_vel, 53.2, joints_pos, 31.96, 27.24, -15.28, -102.52, 11.86, 48.69, 59.01, tool_torque, 0.08, 0.403, -0.054, tool_momentum, 0.074, 0.412, -0.056, robot_mode, normal, 
